Date,Average_PM2.5,season
2019_03_17,49.3220695970696,summer
2019_03_18,48.4140934065934,summer
2019_03_19,37.46597069597071,summer
2019_03_20,35.473131868131865,summer
2019_03_21,34.63120879120879,summer
2019_03_22,46.63029304029304,summer
2019_03_23,65.59180473372781,summer
2019_03_24,60.11174837982531,summer
2019_03_25,42.25918286841364,summer
2019_03_26,34.95421245421245,summer
2019_03_27,32.788628408628405,summer
2019_03_28,30.562902930402934,summer
2019_03_29,38.70303113553113,summer
2019_03_30,54.9357967032967,summer
2019_03_31,46.461465201465195,summer
2019_04_01,40.934532967032965,summer
2019_04_02,40.718836996337,summer
2019_04_03,36.62690476190476,summer
2019_04_04,36.42660256410256,summer
2019_04_05,35.45412510566357,summer
2019_04_06,35.82634012710936,summer
2019_04_07,31.714661511328178,summer
2019_04_08,30.57348799348799,summer
2019_04_09,31.910027472527474,summer
2019_04_10,34.37257326007326,summer
2019_04_11,38.02153846153846,summer
2019_04_12,40.79749999999999,summer
2019_04_13,37.44524725274725,summer
2019_04_14,28.84436813186813,summer
2019_04_15,26.3389010989011,summer
2019_04_16,28.214945054945055,summer
2019_04_17,30.303626373626372,summer
2019_04_18,26.100869963369963,summer
2019_04_19,29.316758241758244,summer
2019_04_20,36.473269230769226,summer
2019_04_21,38.85162087912089,summer
2019_04_22,30.069423076923076,summer
2019_04_23,22.96186813186813,summer
2019_04_24,25.478571428571428,summer
2019_04_25,29.17021978021978,summer
2019_04_26,32.53947802197802,summer
2019_04_27,29.686565934065932,summer
2019_04_28,23.50868131868132,summer
2019_04_29,24.303754578754585,summer
2019_04_30,23.771666666666665,summer
2019_05_01,25.335576923076925,rainy
2019_05_02,28.59173076923077,rainy
2019_05_03,27.76529304029304,rainy
2019_05_04,21.581913919413918,rainy
2019_05_05,22.053995387328722,rainy
2019_05_06,27.685225885225883,rainy
2019_05_07,32.845741758241765,rainy
2019_05_08,34.1559065934066,rainy
2019_05_09,32.07896120973044,rainy
2019_05_10,29.962181522181524,rainy
2019_05_11,29.721188441188442,rainy
2019_05_12,28.559792429792434,rainy
2019_05_13,23.088542625465703,rainy
2019_05_14,23.172576521294467,rainy
2019_05_15,23.53758419168675,rainy
2019_05_16,23.157692307692308,rainy
2019_05_17,25.053763736263733,rainy
2019_05_18,28.19659340659341,rainy
2019_05_19,26.414807692307694,rainy
2019_05_20,25.73282967032967,rainy
2019_05_21,22.702060439560437,rainy
2019_05_22,16.864725274725274,rainy
2019_05_23,17.783951817413357,rainy
2019_05_24,17.624835164835165,rainy
2019_05_25,18.746965342349956,rainy
2019_05_26,16.860439560439563,rainy
2019_05_27,16.281672771672774,rainy
2019_05_28,15.553489010989011,rainy
2019_05_29,12.848626373626374,rainy
2019_05_30,11.69846153846154,rainy
2019_05_31,13.010305015497321,rainy
2019_06_01,13.120137362637363,rainy
2019_06_02,11.739163144547758,rainy
2019_06_03,13.092307692307692,rainy
2019_06_04,13.094697802197802,rainy
2019_06_05,13.670631868131867,rainy
2019_06_06,14.4953021978022,rainy
2019_06_07,15.578129754860525,rainy
2019_06_08,13.539989433643278,rainy
2019_06_09,11.732730346576501,rainy
2019_06_10,11.47827087442472,rainy
2019_06_11,13.330113960113959,rainy
2019_06_12,12.537747252747252,rainy
2019_06_13,13.122637362637363,rainy
2019_06_14,12.845906593406594,rainy
2019_06_15,12.757005494505494,rainy
2019_06_16,12.469203296703297,rainy
2019_06_17,11.65554945054945,rainy
2019_06_18,11.29065934065934,rainy
2019_06_19,11.64014652014652,rainy
2019_06_20,14.36923076923077,rainy
2019_06_21,15.006813186813188,rainy
2019_06_22,16.23131868131868,rainy
2019_06_23,15.730604395604397,rainy
2019_06_24,14.344725274725274,rainy
2019_06_25,13.416703296703297,rainy
2019_06_26,11.686080586080585,rainy
2019_06_27,12.697142857142858,rainy
2019_06_28,14.287582417582417,rainy
2019_06_30,12.300219780219779,rainy
2019_07_01,15.056153846153846,rainy
2019_07_02,18.6625641025641,rainy
2019_07_03,15.707692307692307,rainy
2019_07_04,14.646153846153846,rainy
2019_07_05,13.350329670329671,rainy
2019_07_06,15.727692307692307,rainy
2019_07_07,14.368461538461538,rainy
2019_07_08,14.26923076923077,rainy
2019_07_09,15.023846153846153,rainy
2019_07_10,15.6,rainy
2019_07_11,15.683076923076923,rainy
2019_07_12,15.38923076923077,rainy
2019_07_13,14.944615384615384,rainy
2019_07_14,12.24,rainy
2019_07_15,11.80076923076923,rainy
2019_07_16,11.63076923076923,rainy
2019_07_17,11.304615384615383,rainy
2019_07_18,12.291538461538462,rainy
2019_07_19,12.534615384615385,rainy
2019_07_20,13.002692307692309,rainy
2019_07_21,10.126153846153846,rainy
2019_07_22,12.228974358974357,rainy
2019_07_23,13.819340659340659,rainy
2019_07_24,13.730952380952381,rainy
2019_07_25,12.718351648351648,rainy
2019_07_26,14.71923076923077,rainy
2019_07_27,14.091923076923077,rainy
2019_07_28,13.403076923076924,rainy
2019_07_29,11.051282051282051,rainy
2019_07_30,12.45076923076923,rainy
2019_07_31,12.789743589743589,rainy
2019_08_01,12.011538461538462,rainy
2019_08_02,12.773076923076923,rainy
2019_08_03,13.02153846153846,rainy
2019_08_04,11.96923076923077,rainy
2019_08_05,12.428974358974358,rainy
2019_08_06,13.426538461538462,rainy
2019_08_07,13.35923076923077,rainy
2019_08_08,12.381538461538462,rainy
2019_08_09,12.591538461538462,rainy
2019_08_10,9.455384615384617,rainy
2019_08_11,9.956666666666665,rainy
2019_08_12,11.525,rainy
2019_08_13,13.902307692307692,rainy
2019_08_14,14.75923076923077,rainy
2019_08_15,14.439230769230768,rainy
2019_08_16,14.303846153846154,rainy
2019_08_17,11.848461538461539,rainy
2019_08_18,11.312937062937063,rainy
2019_08_19,12.786313686313687,rainy
2019_08_20,13.47912087912088,rainy
2019_08_21,10.641483516483516,rainy
2019_08_22,11.223076923076922,rainy
2019_08_23,11.126923076923077,rainy
2019_08_24,10.430769230769231,rainy
2019_08_25,8.930769230769231,rainy
2019_08_26,9.23076923076923,rainy
2019_08_27,10.8,rainy
2019_08_28,10.446153846153846,rainy
2019_08_29,11.015384615384615,rainy
2019_08_30,11.464102564102564,rainy
2019_08_31,9.707692307692307,rainy
2019_09_01,10.041025641025643,rainy
2019_09_02,11.98974358974359,rainy
2019_09_03,12.912820512820513,rainy
2019_09_04,13.984615384615385,rainy
2019_09_05,13.384615384615385,rainy
2019_09_06,14.676923076923076,rainy
2019_09_07,16.953333333333333,rainy
2019_09_08,14.425128205128205,rainy
2019_09_09,14.0,rainy
2019_09_10,13.96923076923077,rainy
2019_09_11,14.584615384615384,rainy
2019_09_12,15.046153846153846,rainy
2019_09_13,13.184615384615384,rainy
2019_09_14,11.861538461538462,rainy
2019_09_15,13.707692307692307,rainy
2019_09_16,13.784615384615385,rainy
2019_09_17,16.91923076923077,rainy
2019_09_18,19.015384615384615,rainy
2019_09_19,18.8,rainy
2019_09_20,19.03076923076923,rainy
2019_09_21,17.130769230769232,rainy
2019_09_22,20.26153846153846,rainy
2019_09_23,20.03846153846154,rainy
2019_09_24,26.50769230769231,rainy
2019_09_25,32.323076923076925,rainy
2019_09_26,30.415384615384614,rainy
2019_09_27,28.123076923076923,rainy
2019_09_28,33.690769230769234,rainy
2019_09_29,37.50769230769231,rainy
2019_09_30,43.41538461538462,rainy
2019_10_01,27.70769230769231,winter
2019_10_02,20.73846153846154,winter
2019_10_03,20.45692307692308,winter
2019_10_04,20.767692307692307,winter
2019_10_05,19.8,winter
2019_10_06,18.523076923076925,winter
2019_10_07,16.923076923076923,winter
2019_10_08,17.307692307692307,winter
2019_10_09,19.4,winter
2019_10_10,23.576923076923077,winter
2019_10_11,21.2,winter
2019_10_12,18.8,winter
2019_10_13,17.353846153846153,winter
2019_10_14,14.338461538461539,winter
2019_10_15,17.29230769230769,winter
2019_10_16,16.06153846153846,winter
2019_10_17,15.86923076923077,winter
2019_10_18,17.684615384615384,winter
2019_10_19,19.284615384615385,winter
2019_10_20,19.9,winter
2019_10_21,23.33076923076923,winter
2019_10_22,31.615384615384617,winter
2019_10_23,24.03076923076923,winter
2019_10_24,20.753846153846155,winter
2019_10_25,22.907692307692308,winter
2019_10_26,23.215384615384615,winter
2019_10_27,18.161538461538463,winter
2019_10_28,18.753846153846155,winter
2019_10_29,18.70769230769231,winter
2019_10_30,17.353846153846153,winter
2019_10_31,20.523076923076925,winter
2019_11_01,16.16923076923077,winter
2019_11_02,17.846153846153847,winter
2019_11_03,20.107692307692307,winter
2019_11_04,23.2,winter
2019_11_05,32.43076923076923,winter
2019_11_06,33.276923076923076,winter
2019_11_07,32.723076923076924,winter
2019_11_08,32.83076923076923,winter
2019_11_09,34.83846153846154,winter
2019_11_10,35.46153846153846,winter
2019_11_11,39.33846153846154,winter
2019_11_12,38.353846153846156,winter
2019_11_13,30.8,winter
2019_11_14,20.03076923076923,winter
2019_11_15,21.907692307692308,winter
2019_11_16,27.99230769230769,winter
2019_11_17,27.93951048951049,winter
2019_11_18,27.255944055944052,winter
2019_11_19,27.046153846153846,winter
2019_11_20,20.753846153846155,winter
2019_11_21,23.753846153846155,winter
2019_11_22,24.892307692307693,winter
2019_11_23,28.48076923076923,winter
2019_11_24,27.48846153846154,winter
2019_11_25,27.70769230769231,winter
2019_11_26,23.296153846153846,winter
2019_11_27,22.508791208791205,winter
2019_11_28,18.0,winter
2019_11_29,19.753846153846155,winter
2019_11_30,21.153846153846153,winter
2019_12_01,22.138461538461538,winter
2019_12_02,20.323076923076922,winter
2019_12_03,21.584615384615386,winter
2019_12_04,27.73846153846154,winter
2019_12_05,30.03076923076923,winter
2019_12_06,31.584615384615386,winter
2019_12_07,30.476923076923075,winter
2019_12_08,35.184615384615384,winter
2019_12_09,36.41538461538462,winter
2019_12_10,40.63076923076923,winter
2019_12_11,47.73076923076923,winter
2019_12_12,47.56923076923077,winter
2019_12_13,45.246153846153845,winter
2019_12_14,39.46153846153846,winter
2019_12_15,37.55384615384615,winter
2019_12_16,35.76923076923077,winter
2019_12_17,35.69230769230769,winter
2019_12_18,34.723076923076924,winter
2019_12_19,34.52307692307692,winter
2019_12_20,34.90769230769231,winter
2019_12_21,34.6,winter
2019_12_22,32.83076923076923,winter
2019_12_23,31.692307692307693,winter
2019_12_24,34.04615384615385,winter
2019_12_25,37.56923076923077,winter
2019_12_26,37.63076923076923,winter
2019_12_27,40.96923076923077,winter
2019_12_28,38.61538461538461,winter
2019_12_29,37.58461538461538,winter
2019_12_30,33.58461538461538,winter
2019_12_31,31.446153846153845,winter
