Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,14T,17T,18T,19T,20T,21T,24T,25T,26T,27T,41T,79T,29T,30T,31T,32T,33T,34T,71T,77T,35T,36T,37T,38T,39T,40T,57T,58T,67T,68T,69T,70T,73T,75T,76T,42T,44T,62T,63T,46T,72T,80T
2018-10-28,14.0,19.0,22.0,13.0,15.0,16.0,19.0,15.0,23,27.0,23.0,21.0,16.0,25.0,21.0,21.0,22.0,25.0,21.0,28.0,40.0,15.0,22.0,26.0,22.0,29.0,18.0,19.0,14.0,15.0,19.0,22.0,12.571428571428571,14.0,6.0,8.0,13.0,12.0,9.0,14.0,21.0,13.0,12.0,10.0,6.0,16.0,12.0,13.666666666666666,12.0,17,27.0,13.0,9.0
2018-10-29,23.0,26.0,25.0,19.0,21.0,44.0,26.0,26.0,31,34.0,32.0,28.40909090909091,24.0,38.0,25.0,25.0,28.0,30.0,24.0,27.0,54.0,18.0,25.0,28.0,23.0,31.0,21.0,21.0,22.0,21.0,25.0,23.0,13.785714285714286,18.0,8.0,8.0,16.0,15.0,10.0,12.0,22.0,14.0,12.0,10.0,7.0,18.0,13.0,12.666666666666666,10.0,15,32.0,18.0,10.0
2018-10-30,24.0,22.0,22.0,21.0,22.0,30.0,25.0,23.0,30,31.0,32.0,25.0,23.0,29.0,26.0,24.0,25.0,39.0,29.0,35.0,45.0,23.0,29.0,27.0,21.0,34.0,26.0,25.0,27.0,26.0,24.0,20.0,13.785714285714286,17.0,10.0,9.0,17.0,13.0,10.0,11.0,19.0,16.0,12.0,9.0,9.0,21.0,20.0,17.333333333333332,14.0,18,38.0,22.0,13.0
2018-10-31,29.0,32.31818181818182,28.0,27.0,28.0,30.0,29.0,27.0,30,30.0,36.0,32.0,27.0,35.0,31.0,30.0,31.0,46.0,33.0,44.0,43.0,26.0,39.0,30.0,26.0,35.0,27.0,25.0,31.0,26.0,31.0,24.0,17.714285714285715,17.0,14.0,13.0,20.0,13.0,13.0,18.0,21.0,22.0,15.0,11.0,15.0,32.0,25.0,23.333333333333332,20.0,25,45.0,24.0,14.0
2018-11-01,34.0,38.72727272727273,34.0,30.0,35.0,33.0,35.0,36.0,40,37.0,42.0,44.0,34.0,42.0,37.0,39.0,34.0,40.0,37.0,45.0,68.0,34.0,42.0,29.0,26.0,36.0,29.0,24.0,33.0,28.0,35.0,27.0,18.428571428571427,18.0,13.0,13.0,20.0,17.0,14.0,21.0,24.0,21.0,15.0,11.0,15.0,29.0,23.0,22.666666666666668,20.0,25,40.0,24.0,17.0
2018-11-02,39.0,42.31818181818182,33.0,35.0,40.0,47.0,40.0,44.0,46,47.0,46.0,46.0,39.0,58.0,35.0,40.0,34.0,41.0,36.0,38.0,71.0,37.0,39.0,35.0,33.0,43.0,32.0,26.0,36.0,28.0,33.0,29.0,20.285714285714285,21.0,14.0,14.0,24.0,19.0,16.0,20.0,26.0,19.0,20.0,17.0,14.0,31.0,28.0,18.666666666666668,12.0,16,41.0,21.0,16.0
2018-11-03,42.0,42.0,41.0,37.0,40.0,55.0,47.0,50.0,49,52.0,58.0,48.0,45.0,58.0,46.0,43.0,35.0,39.0,37.0,37.0,70.0,33.0,38.0,38.0,35.0,42.0,29.0,31.0,31.0,29.0,38.0,31.0,22.214285714285715,24.0,14.0,13.0,25.0,24.0,14.0,22.0,29.0,22.0,22.0,21.0,15.0,35.0,21.0,13.666666666666666,9.0,11,46.0,25.0,7.0
2018-11-04,42.0,43.0,41.0,40.0,44.81818181818182,47.0,46.0,44.0,55,52.0,53.0,45.0,42.0,53.0,53.0,45.0,41.0,44.0,32.0,40.0,59.0,33.0,36.0,43.0,38.0,46.0,38.0,32.0,36.0,26.0,39.0,29.0,22.214285714285715,23.0,15.0,13.0,24.0,23.0,14.0,21.0,34.0,23.0,21.0,26.0,13.0,32.0,9.0,9.666666666666666,8.0,12,49.0,21.0,5.0
2018-11-05,43.0,44.0,38.0,36.0,43.86363636363637,46.0,44.0,44.0,49,49.0,50.0,50.0,40.0,51.0,48.0,39.0,40.0,44.0,33.0,38.0,68.0,34.0,37.0,49.0,36.0,43.0,41.0,32.0,36.0,30.0,31.0,28.0,20.857142857142858,23.0,13.0,13.0,23.0,20.0,12.0,20.0,30.0,23.0,21.0,21.0,10.0,35.0,15.0,14.0,14.0,13,46.0,22.0,10.0
2018-11-06,32.0,34.0,30.0,38.0,36.0,43.0,39.0,37.0,44,47.0,42.0,42.0,34.0,43.0,36.0,32.0,30.0,31.0,29.0,33.0,60.0,32.0,32.0,40.0,31.0,28.0,26.0,22.0,29.0,22.0,26.0,25.0,20.0,21.0,12.0,13.0,23.0,21.0,13.0,20.0,29.0,24.0,19.0,18.0,11.0,31.0,23.0,20.0,20.0,17,31.0,20.0,9.0
2018-11-07,23.0,26.0,24.0,23.0,26.0,34.0,29.0,27.0,34,35.0,33.0,33.0,24.0,34.0,28.0,23.0,23.0,25.0,20.0,27.0,56.0,28.0,26.0,29.0,22.714285714285715,30.0,20.0,21.0,24.0,16.0,19.0,23.0,19.714285714285715,21.0,11.0,14.0,23.0,21.0,16.0,22.0,26.0,23.0,21.0,19.0,11.0,25.0,22.0,14.666666666666666,7.0,15,23.0,20.0,11.0
2018-11-08,18.0,20.0,20.0,16.0,18.0,22.0,20.0,20.0,27,26.0,25.0,24.0,19.0,25.0,22.0,22.318181818181817,18.0,24.0,18.0,28.0,36.0,21.0,24.0,23.0,17.714285714285715,24.0,17.0,12.0,14.0,14.0,20.0,22.0,18.285714285714285,19.0,12.0,12.0,21.0,20.0,15.0,19.0,28.0,19.0,21.0,15.0,11.0,22.0,7.0,8.333333333333334,7.0,11,22.0,15.0,11.0
2018-11-09,16.0,19.0,18.0,14.0,18.0,23.0,21.0,20.0,28,30.0,26.0,26.0,17.0,27.0,20.0,22.045454545454547,15.0,26.0,21.0,25.0,42.0,12.0,21.0,20.0,16.714285714285715,22.0,16.0,15.0,13.0,12.0,19.0,19.0,15.571428571428571,16.0,7.0,10.0,18.0,19.0,12.0,19.0,23.0,16.0,18.0,15.0,9.0,17.0,7.0,10.0,11.0,12,21.0,12.0,8.0
2018-11-10,20.0,22.0,17.0,17.0,22.0,27.0,24.0,22.454545454545453,26,38.0,29.0,25.0,17.0,20.0,24.0,17.0,13.0,28.0,18.0,24.0,42.0,9.0,15.0,20.0,19.0,25.0,22.0,21.0,17.0,10.0,18.0,14.0,12.0,10.0,5.0,6.0,13.0,18.0,9.0,14.0,15.0,9.0,14.0,18.0,7.0,16.0,6.0,9.333333333333334,9.0,13,22.0,12.0,5.0
2018-11-11,22.0,18.0,22.0,18.0,21.0,29.0,27.0,23.045454545454547,29,33.0,31.0,28.0,21.0,18.0,28.0,21.0,18.0,25.0,16.0,21.0,35.0,10.0,16.0,25.0,19.428571428571427,26.0,21.0,20.0,14.0,14.0,16.0,12.0,8.928571428571429,7.0,7.0,5.0,10.0,6.0,6.0,9.0,17.0,9.0,9.0,7.0,3.0,18.0,12.0,11.666666666666666,9.0,14,22.0,10.0,5.0
2018-11-12,37.0,33.142857142857146,30.0,28.0,29.0,50.0,38.0,33.14285714285714,35,42.0,45.0,45.0,34.0,32.0,34.0,28.0,22.0,35.0,19.0,23.0,51.0,17.0,22.0,35.0,29.0,35.0,37.0,32.0,28.0,17.0,19.0,13.0,8.642857142857142,6.0,6.0,6.0,7.0,8.0,6.0,11.0,13.0,8.0,8.0,9.0,6.0,14.0,11.0,13.666666666666666,14.0,16,31.0,10.0,8.0
2018-11-13,46.0,39.22727272727273,38.0,41.0,38.0,55.0,44.0,52.0,46,56.0,54.0,47.0,45.0,33.0,42.0,36.0,22.0,34.0,23.0,28.0,47.0,12.0,24.0,50.0,37.142857142857146,46.0,47.0,42.0,32.0,16.0,27.0,14.0,9.571428571428571,8.0,5.0,7.0,9.0,11.0,6.0,10.0,14.0,11.0,10.0,10.0,5.0,14.0,11.0,14.666666666666666,13.0,20,25.0,10.0,9.0
2018-11-14,44.0,37.0,35.0,32.0,35.0,62.0,40.0,47.0,44,51.0,54.0,52.0,43.0,43.0,48.0,32.0,25.0,39.0,25.0,25.0,56.0,25.0,23.0,33.0,35.0,45.0,44.0,35.0,32.0,22.0,34.0,16.0,11.5,10.0,6.0,9.0,12.0,12.0,7.0,13.0,20.0,12.0,11.0,10.0,5.0,18.0,12.0,14.0,10.0,20,27.0,7.0,7.0
2018-11-15,39.0,32.0,40.0,38.0,36.0,59.0,51.0,49.0,42,61.0,54.0,52.0,35.0,34.0,34.0,35.0,28.0,41.0,20.0,28.0,40.0,23.0,28.0,32.0,31.428571428571427,40.0,37.0,35.0,30.0,16.0,30.0,16.0,11.928571428571429,10.0,8.0,10.0,11.0,11.0,11.0,13.0,17.0,15.0,11.0,13.0,7.0,14.0,16.0,14.333333333333334,11.0,16,27.0,13.0,6.0
2018-11-16,21.0,21.0,24.0,19.0,23.0,44.0,28.0,26.0,27,41.0,30.0,43.0,19.0,13.0,24.0,32.0,27.0,31.0,26.0,26.0,20.0,26.0,28.0,26.0,23.428571428571427,27.0,25.0,26.0,19.0,16.0,25.0,18.0,14.538461538461538,13.0,8.0,10.0,13.0,15.0,11.0,16.0,22.0,19.0,16.0,13.0,14.538461538461538,15.0,13.0,12.333333333333334,10.0,14,27.0,15.0,9.0
2018-11-17,20.0,21.0,20.0,17.0,21.0,39.0,25.0,24.0,25,37.0,26.0,38.0,16.0,11.0,20.0,28.0,24.0,39.0,19.0,21.0,18.0,25.0,28.0,26.0,21.333333333333332,21.333333333333332,23.0,23.0,16.0,18.0,22.0,21.0,15.142857142857142,13.0,11.0,10.0,16.0,15.0,9.0,16.0,22.0,21.0,18.0,15.0,8.0,17.0,11.0,13.333333333333334,11.0,18,34.0,14.0,11.0
2018-11-18,26.0,27.0,30.0,24.0,32.0,32.0,37.0,32.0,33,43.0,33.0,32.0,26.0,18.0,23.0,27.0,18.0,41.0,26.0,22.0,20.0,22.0,28.0,30.0,20.666666666666668,20.666666666666668,22.0,19.0,18.0,16.0,19.0,21.0,15.857142857142858,16.0,11.0,12.0,16.0,16.0,11.0,15.0,21.0,19.0,17.0,16.0,12.0,19.0,13.0,13.666666666666666,10.0,18,30.0,9.0,11.0
2018-11-19,30.0,28.0,31.0,29.0,33.0,43.0,40.0,38.0,39,45.0,31.863636363636363,37.0,30.0,29.0,31.0,25.0,16.0,31.0,17.0,29.0,50.0,20.0,30.0,23.0,21.166666666666668,21.166666666666668,27.0,25.0,21.0,11.0,20.0,23.0,16.857142857142858,16.0,11.0,13.0,16.0,22.0,11.0,17.0,23.0,15.0,19.0,20.0,10.0,20.0,16.0,14.666666666666666,12.0,16,27.0,11.0,10.0
2018-11-20,25.0,19.0,25.0,25.0,22.0,42.0,35.0,40.0,28,45.0,42.0,50.0,30.0,18.0,20.0,23.0,17.0,42.0,20.0,22.0,42.0,28.0,22.0,18.0,15.857142857142858,20.0,18.0,14.0,13.0,14.0,14.0,24.0,18.071428571428573,16.0,11.0,16.0,18.0,22.0,10.0,18.0,26.0,18.0,19.0,21.0,10.0,24.0,15.0,14.0,12.0,15,34.0,15.0,9.0
2018-11-21,33.0,25.0,34.0,29.0,29.0,60.0,37.0,46.0,41,51.0,51.0,48.0,32.0,31.0,29.0,34.0,25.0,44.0,18.0,22.0,53.0,22.0,22.0,23.0,25.285714285714285,32.0,30.0,28.0,22.0,19.0,23.0,22.0,17.0,15.0,11.0,13.0,19.0,19.0,10.0,18.0,26.0,18.0,19.0,13.0,8.0,27.0,6.0,10.666666666666666,12.0,14,40.0,17.0,8.0
2018-11-22,35.0,32.0,34.0,31.0,33.0,60.0,36.0,42.0,40,43.0,48.0,48.0,28.0,29.0,36.0,33.0,27.0,48.0,21.0,31.0,50.0,21.0,31.0,31.0,29.285714285714285,38.0,29.0,32.0,28.0,20.0,27.0,23.0,17.714285714285715,18.0,12.0,13.0,21.0,19.0,10.0,17.0,27.0,19.0,20.0,11.0,9.0,29.0,13.0,16.666666666666668,17.0,20,22.0,15.0,11.0
2018-11-23,20.0,24.0,27.0,22.0,25.0,37.0,30.0,33.0,29,45.0,33.0,29.0,20.0,17.0,20.0,24.0,23.0,22.0,19.0,27.0,50.0,18.0,24.0,25.0,19.285714285714285,24.0,15.0,18.0,18.0,15.0,20.0,24.0,18.285714285714285,17.0,12.0,13.0,19.0,23.0,12.0,16.0,28.0,19.0,22.0,21.0,8.0,22.0,16.0,18.333333333333332,17.0,22,25.0,12.0,10.0
2018-11-24,26.0,22.0,21.0,17.0,27.0,34.0,30.0,27.0,30,33.0,38.0,26.0,25.0,27.59090909090909,26.0,26.0,23.0,29.0,19.0,26.0,58.0,20.0,24.0,26.0,20.285714285714285,24.0,16.0,16.0,20.0,16.0,24.0,23.0,18.0,16.0,12.0,12.0,17.0,26.0,14.0,17.0,22.0,17.0,19.0,27.0,9.0,21.0,19.0,17.666666666666668,14.0,20,31.0,12.0,12.0
2018-11-25,32.0,33.0,29.0,27.0,36.0,42.0,35.0,38.0,48,38.0,40.0,32.0,29.0,34.72727272727273,33.0,30.0,30.0,34.0,25.0,29.0,63.0,29.0,32.0,28.0,24.428571428571427,34.0,18.0,21.0,23.0,19.0,28.0,23.0,18.428571428571427,16.0,13.0,12.0,21.0,25.0,10.0,16.0,23.0,19.0,25.0,17.0,11.0,27.0,24.0,21.0,17.0,22,31.0,17.0,13.0
2018-11-26,32.0,33.0,29.0,29.0,33.0,40.0,35.0,36.0,46,38.0,42.0,41.0,30.0,33.476190476190474,33.0,28.0,26.0,30.0,29.0,32.0,33.476190476190474,31.0,30.0,26.0,24.857142857142858,36.0,22.0,21.0,24.0,16.0,29.0,23.0,15.0,15.0,12.0,12.0,17.0,19.0,11.0,18.0,24.0,20.0,22.0,15.0,9.0,28.0,25.0,23.0,19.0,25,41.0,24.0,20.0
2018-11-27,26.0,28.0,30.0,27.0,30.727272727272727,32.0,31.0,32.0,35,35.0,35.0,31.0,26.0,18.0,25.0,30.0,26.0,30.0,29.0,36.0,47.0,34.0,33.0,23.0,22.0,29.0,20.0,22.0,20.0,17.0,23.0,24.0,14.0,14.0,12.0,10.0,19.0,23.0,12.0,20.0,24.0,25.0,23.0,13.0,17.0,26.0,19.0,23.0,22.0,28,45.0,30.0,16.0
2018-11-28,21.0,20.0,20.0,18.0,24.476190476190474,20.0,25.0,25.0,32,29.0,29.0,24.476190476190478,18.0,13.0,26.0,21.0,19.0,28.0,21.0,39.0,33.0,31.0,26.0,20.0,21.0,22.0,19.0,18.0,18.0,23.0,27.0,21.0,15.0,19.0,18.0,13.0,23.0,29.0,13.0,24.0,31.0,27.0,27.0,19.0,16.0,30.0,7.0,16.333333333333332,18.0,24,35.0,34.0,8.0
2018-11-29,31.0,30.0,30.0,25.0,35.45,41.0,33.0,39.0,39,42.0,48.0,35.45,36.0,25.0,35.0,28.0,25.0,35.0,35.449999999999996,38.0,58.0,39.0,32.0,29.0,25.714285714285715,34.0,26.0,16.0,25.0,22.0,28.0,27.0,19.0,21.0,20.0,18.0,25.0,33.0,14.0,19.0,29.0,30.0,33.0,17.0,16.0,34.0,7.0,11.333333333333334,11.0,16,38.0,21.0,8.0
2018-11-30,37.0,38.0,40.0,39.0,41.523809523809526,48.0,41.0,46.0,48,51.0,47.0,42.0,38.0,27.0,35.0,40.0,33.0,40.0,41.523809523809526,42.0,73.0,33.0,34.0,27.0,26.571428571428573,36.0,23.0,24.0,26.0,19.0,31.0,28.0,24.0,24.0,20.0,18.0,27.0,34.0,15.0,19.0,29.0,28.0,29.0,24.0,18.0,31.0,13.0,14.666666666666666,15.0,16,39.0,23.0,10.0
2018-12-01,40.0,37.0,36.0,34.0,41.72727272727273,55.0,40.0,51.0,46,49.0,49.0,55.0,40.0,33.0,37.0,31.0,42.0,41.0,25.0,36.0,72.0,35.0,34.0,30.666666666666668,30.666666666666668,51.0,27.0,31.0,29.0,19.0,27.0,26.0,21.0,28.0,15.0,16.0,26.0,35.0,14.0,21.0,27.0,24.0,32.0,22.0,24.0,29.0,11.0,12.333333333333334,10.0,16,32.0,23.0,10.0
2018-12-02,38.0,36.0,36.0,27.0,39.63636363636363,56.0,37.0,47.0,39,47.0,49.0,53.0,41.0,25.0,35.0,31.0,36.0,40.0,24.0,38.0,75.0,32.0,30.0,35.0,29.166666666666668,29.166666666666668,41.0,30.0,26.0,21.0,22.0,25.0,24.0,28.0,12.0,15.0,25.0,42.0,13.0,20.0,28.0,20.0,35.0,35.0,15.0,26.0,16.0,14.666666666666666,12.0,16,32.0,18.0,9.0
2018-12-03,29.0,29.0,31.0,27.0,36.59090909090909,57.0,32.0,34.0,35,39.0,43.0,47.0,30.0,20.0,36.0,25.0,30.0,38.0,27.0,41.0,81.0,34.0,40.0,40.0,36.142857142857146,51.0,43.0,35.0,34.0,23.0,27.0,27.0,22.0,28.0,14.0,17.0,23.0,48.0,9.0,19.0,36.0,25.0,34.0,39.0,11.0,33.0,13.0,14.666666666666666,14.0,17,38.0,20.0,10.0
2018-12-04,34.0,38.0,40.0,34.0,42.0,43.0,48.0,41.0,49,47.0,50.0,47.0,38.0,25.0,34.0,39.0,40.0,47.0,29.0,40.0,73.0,37.0,41.0,42.0,32.285714285714285,44.0,32.0,33.0,27.0,22.0,26.0,26.0,25.0,24.0,16.0,14.0,28.0,38.0,11.0,18.0,33.0,23.0,35.0,28.0,13.0,29.0,10.0,10.0,8.0,12,44.0,20.0,6.0
2018-12-05,32.0,29.0,30.0,26.0,35.0,48.0,31.0,31.0,33,40.0,41.0,36.0,30.0,21.0,33.0,33.0,34.0,36.0,30.0,42.0,56.0,42.0,36.0,34.0,28.857142857142858,39.0,25.0,31.0,25.0,19.0,29.0,25.0,20.0,28.0,18.0,17.0,27.0,46.0,11.0,18.0,32.0,20.0,39.0,23.0,11.0,34.0,11.0,10.666666666666666,9.0,12,37.0,23.0,7.0
2018-12-06,27.0,26.0,29.0,22.0,33.0,38.0,31.0,32.0,34,39.0,42.0,34.0,26.0,13.0,32.0,34.0,27.0,49.0,29.0,46.0,51.0,49.0,36.0,30.0,26.571428571428573,31.0,26.0,25.0,24.0,26.0,24.0,25.0,22.0,28.0,10.0,19.0,27.0,66.0,12.0,18.0,31.0,22.0,32.0,26.0,12.0,38.0,14.0,12.0,9.0,13,39.0,23.0,9.0
2018-12-07,33.0,36.0,35.0,33.0,42.22727272727273,61.0,35.0,43.0,42,47.0,50.0,56.0,38.0,28.0,33.0,32.0,38.0,48.0,28.0,46.0,85.0,43.0,39.0,46.0,33.57142857142857,46.0,37.0,30.0,25.0,21.0,30.0,33.0,31.0,32.0,21.0,20.0,35.0,29.357142857142858,16.0,24.0,41.0,30.0,41.0,37.0,13.0,37.0,9.0,10.666666666666666,9.0,14,36.0,22.0,4.0
2018-12-08,22.0,21.0,22.0,18.0,24.59090909090909,23.0,23.0,23.0,26,36.0,28.0,31.0,19.0,10.0,24.0,18.0,23.0,40.0,28.0,22.0,33.0,30.0,21.0,21.0,20.857142857142858,27.0,22.0,25.0,17.0,15.0,19.0,41.0,47.0,46.0,33.0,27.0,38.0,36.785714285714285,21.0,30.0,46.0,36.0,51.0,51.0,14.0,34.0,9.0,10.333333333333334,8.0,14,27.0,21.0,5.0
2018-12-09,21.0,24.0,26.0,24.0,25.318181818181817,26.0,28.0,31.0,32,41.0,33.0,26.0,21.0,13.0,28.0,22.0,17.0,31.0,18.0,20.0,39.0,17.0,19.0,27.0,23.571428571428573,32.0,24.0,18.0,21.0,17.0,26.0,36.0,31.0,27.0,19.0,14.0,23.0,6.0,15.0,24.0,31.0,23.0,22.0,34.0,10.0,23.0,5.0,10.333333333333334,14.0,12,22.0,13.0,5.0
2018-12-10,19.0,29.0,27.0,22.0,25.952380952380953,29.0,30.0,28.0,32,38.0,35.0,21.0,25.0,14.0,25.0,25.952380952380953,21.0,26.0,22.0,23.0,41.0,16.0,22.0,18.0,18.428571428571427,29.0,20.0,15.0,16.0,12.0,19.0,19.0,19.0,17.0,10.0,8.0,17.0,19.0,14.0,20.0,22.0,17.0,11.0,24.0,6.0,30.0,11.0,11.333333333333334,10.0,13,27.0,14.0,5.0
2018-12-11,25.0,31.0,32.0,26.0,31.09090909090909,38.0,33.0,37.0,36,43.0,40.0,32.0,30.0,19.0,34.0,23.0,21.0,29.0,17.0,30.0,51.0,30.0,27.0,23.0,21.571428571428573,18.0,24.0,22.0,22.0,18.0,24.0,21.0,20.0,21.0,10.0,8.0,20.0,20.0,10.0,17.0,28.0,16.0,21.0,17.0,6.0,28.0,12.0,11.666666666666666,10.0,13,26.0,14.0,6.0
2018-12-12,18.0,22.0,24.0,21.0,25.045454545454547,25.0,25.0,26.0,30,32.0,32.0,28.0,24.0,12.0,23.0,21.0,18.0,24.0,20.0,33.0,43.0,23.0,27.0,25.0,20.428571428571427,27.0,20.0,23.0,18.0,14.0,16.0,18.0,20.0,17.0,10.0,8.0,16.0,19.0,9.0,14.0,24.0,18.0,17.0,20.0,8.0,26.0,7.0,9.666666666666666,11.0,11,21.0,14.0,6.0
2018-12-13,18.0,23.0,20.0,19.0,23.545454545454547,25.0,24.0,25.0,26,29.0,31.0,30.0,20.0,13.0,23.0,19.0,17.0,22.0,15.0,30.0,45.0,22.0,22.0,18.0,16.571428571428573,16.0,16.0,17.0,18.0,12.0,19.0,15.0,11.0,12.0,9.0,7.0,12.0,8.0,8.0,12.0,18.0,15.0,12.0,9.0,3.0,33.0,10.0,13.0,13.0,16,25.0,14.0,9.0
2018-12-14,19.0,24.0,25.0,23.0,26.954545454545453,31.0,28.0,30.0,34,34.0,30.0,30.0,22.0,16.0,23.0,21.0,20.0,22.0,21.0,31.0,47.0,34.0,28.0,16.0,17.714285714285715,21.0,19.0,19.0,19.0,12.0,18.0,17.0,15.0,13.0,9.0,7.0,13.0,8.0,7.0,10.0,21.0,16.0,13.0,7.0,5.0,33.0,9.0,14.0,16.0,17,26.0,19.0,9.0
2018-12-15,22.0,28.0,25.0,26.0,29.318181818181817,31.0,32.0,32.0,37,35.0,37.0,32.0,24.0,19.0,29.0,24.0,22.0,22.0,21.0,34.0,47.0,37.0,29.0,24.0,20.0,22.0,21.0,16.0,23.0,13.0,21.0,20.0,14.0,15.0,13.0,8.0,14.0,7.0,9.0,11.0,25.0,15.0,15.0,8.0,8.0,29.0,12.0,11.0,9.0,12,30.0,15.0,8.0
2018-12-16,21.0,26.0,23.0,25.0,28.19047619047619,27.0,27.0,29.0,35,30.0,33.0,28.19047619047619,23.0,17.0,32.0,20.0,25.0,26.0,21.0,35.0,49.0,34.0,34.0,26.0,21.142857142857142,21.0,23.0,22.0,22.0,15.0,19.0,18.0,13.0,15.0,13.0,6.0,16.0,8.0,8.0,9.0,25.0,13.0,18.0,8.0,4.0,31.0,10.0,9.333333333333334,7.0,11,27.0,11.0,3.0
2018-12-17,22.0,23.0,22.0,22.0,26.904761904761905,27.0,23.0,24.0,28,29.0,32.0,26.904761904761905,22.0,19.0,27.0,25.0,25.0,24.0,22.0,43.0,40.0,35.0,31.0,23.0,20.142857142857142,23.0,19.0,20.0,21.0,17.0,18.0,16.0,7.0,12.0,12.0,6.0,15.0,9.0,8.0,13.0,22.0,14.0,17.0,13.0,7.0,30.0,9.0,9.333333333333334,8.0,11,28.0,17.0,6.0
2018-12-18,24.0,28.0,26.0,24.0,31.571428571428573,31.0,25.0,29.0,35,30.0,35.0,31.57142857142857,25.0,23.0,29.0,28.0,29.0,35.0,29.0,45.0,58.0,33.0,42.0,25.0,23.428571428571427,23.0,23.0,23.0,26.0,21.0,23.0,20.0,18.0,19.0,15.0,11.0,18.0,12.0,9.0,16.0,23.0,19.0,26.0,15.0,10.0,32.0,9.0,10.0,10.0,11,30.0,19.0,5.0
2018-12-19,43.0,41.0,43.0,38.0,47.76190476190476,69.0,38.0,57.0,48,54.0,57.0,47.761904761904766,48.0,43.0,42.0,42.0,45.0,44.0,33.0,44.0,87.0,44.0,43.0,35.0,34.285714285714285,36.0,34.0,33.0,37.0,31.0,34.0,27.0,24.0,23.0,20.0,15.0,23.0,23.0,13.0,18.0,27.0,24.0,31.0,21.0,11.0,43.0,6.0,8.0,8.0,10,42.0,22.0,6.0
2018-12-20,72.0,60.0,64.0,61.0,70.0,97.0,59.0,88.0,73,96.0,97.0,70.0,71.0,76.0,67.0,46.0,61.0,68.0,56.0,53.0,108.0,54.0,43.0,58.0,51.0,53.0,66.0,57.0,57.0,30.0,36.0,29.0,31.0,28.0,22.0,16.0,29.0,13.0,13.0,22.0,32.0,33.0,31.0,26.0,14.0,44.0,12.0,13.333333333333334,14.0,14,50.0,27.0,9.0
2018-12-21,67.0,65.0,63.0,57.0,65.38095238095238,81.0,50.0,72.0,81,96.0,84.0,65.38095238095238,55.0,56.0,53.0,65.0,66.0,85.0,66.0,45.0,71.0,59.0,36.0,98.0,58.714285714285715,56.0,57.0,54.0,40.0,41.0,65.0,21.0,20.0,16.0,17.0,9.0,20.0,10.0,10.0,21.0,27.0,25.0,31.0,14.0,14.0,40.0,16.0,16.0,16.0,16,59.0,25.0,10.0
2018-12-22,57.0,51.0,45.0,45.0,54.57142857142857,56.0,39.0,55.0,59,59.0,72.0,54.57142857142856,49.0,82.0,51.0,57.0,56.0,79.0,66.0,35.0,69.0,33.0,31.0,40.0,43.42857142857143,35.0,36.0,43.0,36.0,44.0,70.0,16.0,10.0,16.0,15.0,9.0,19.0,9.0,9.0,15.0,26.0,22.0,22.0,8.0,14.0,31.0,22.0,21.333333333333332,20.0,22,57.0,21.0,15.0
2018-12-23,47.0,54.0,48.0,44.0,47.95,52.0,37.0,48.0,55,51.0,57.0,47.95,40.0,47.0,52.0,44.0,55.0,43.0,44.0,56.0,47.95,32.0,53.0,46.0,44.0,44.0,47.0,42.0,42.0,42.0,45.0,17.0,8.0,16.0,18.0,10.0,17.0,11.0,10.0,16.0,25.0,19.0,22.0,8.0,10.0,33.0,32.0,27.0,23.0,26,33.0,14.0,20.0
2018-12-24,36.0,40.0,39.0,40.0,40.9,46.0,33.0,52.0,49,52.0,50.0,40.9,36.0,40.0,44.0,40.0,36.0,34.0,30.0,44.0,40.9,41.0,36.0,42.0,30.666666666666668,30.666666666666668,29.0,31.0,33.0,21.0,28.0,21.0,16.0,20.0,18.0,7.0,17.0,14.0,10.0,19.0,31.0,26.0,20.0,13.0,12.0,43.0,30.0,25.666666666666668,23.0,24,33.0,17.0,20.0
2018-12-25,61.0,49.0,43.0,43.0,52.80952380952381,56.0,40.0,51.0,56,56.0,70.0,52.80952380952381,52.0,71.0,65.0,40.0,46.0,52.0,42.0,46.0,74.0,53.0,43.0,38.0,35.857142857142854,35.0,40.0,36.0,41.0,25.0,36.0,23.0,16.0,23.0,21.0,10.0,24.0,21.0,8.0,18.0,29.0,33.0,25.0,20.0,13.0,33.0,33.0,21.0,14.0,16,41.0,18.0,14.0
2018-12-26,65.0,59.0,55.0,49.0,58.95238095238095,69.0,47.0,68.0,65,65.0,75.0,58.952380952380956,57.0,63.0,91.0,48.0,60.0,67.0,45.0,43.0,72.0,40.0,35.0,57.0,53.285714285714285,66.0,58.0,63.0,54.0,30.0,45.0,19.0,15.0,21.0,21.0,14.0,30.0,20.0,7.0,20.0,33.0,44.0,28.0,22.857142857142858,14.0,34.0,21.0,19.333333333333332,18.0,19,48.0,20.0,19.0
2018-12-27,60.0,61.0,55.0,49.0,60.80952380952381,71.0,44.0,68.0,66,69.0,74.0,60.80952380952381,57.0,66.0,78.0,50.0,71.0,73.0,59.0,42.0,82.0,43.0,39.0,74.0,63.42857142857143,69.0,65.0,63.0,63.0,46.0,64.0,24.0,18.0,34.0,25.0,18.0,37.0,24.0,10.0,25.0,39.0,41.0,29.0,26.785714285714285,15.0,36.0,19.0,20.333333333333332,20.0,22,45.0,23.0,11.0
