Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,44T,46T,62T,63T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T
2018-10-09,24.0,26.857142857142858,26.857142857142858,19.0,22.0,26.857142857142858,30.0,26.0,25,42.0,30.0,26.333333333333332,21.0,28.0,41.0,41.0,,18.0,38.0,23.0,21.0,21.0,16.0,20.0,21.0,19.5,18.0,35.0,35.0,30.0,30.0,30.0,30.0,,8.0,,54.0,8.0,12,23.0,23.0,11.0,26.0,18.0,31.0,,,28.0,27.0,31.0,34.0,26.0,7.0
2018-10-10,29.0,30.857142857142858,30.857142857142858,23.0,25.0,30.857142857142858,33.0,32.0,32,42.0,39.0,32.666666666666664,28.0,31.0,38.0,38.0,,31.0,41.0,24.0,31.0,23.0,20.0,30.0,28.0,27.5,27.0,29.0,29.0,27.0,27.0,27.0,27.0,,14.0,,41.0,15.0,18,15.0,15.0,12.0,23.0,23.0,29.0,,,26.0,23.0,25.0,,36.0,14.0
2018-10-11,23.0,27.714285714285715,27.714285714285715,24.0,21.0,27.714285714285715,30.0,27.0,31,38.0,33.0,30.0,27.0,30.0,50.0,50.0,,24.0,33.0,19.0,39.0,27.0,20.0,24.0,25.0,23.5,22.0,19.0,19.0,14.0,14.0,14.0,14.0,,18.0,,25.0,15.0,19,8.0,8.0,10.0,16.0,16.0,20.0,,,17.0,16.0,21.0,,28.0,15.0
2018-10-12,16.0,18.571428571428573,18.57142857142857,15.0,13.0,18.57142857142857,19.0,19.0,19,29.0,26.0,20.666666666666668,16.0,20.0,44.0,44.0,,18.0,26.0,19.0,31.0,17.0,14.0,12.0,17.0,16.5,16.0,25.0,25.0,13.0,13.0,13.0,13.0,,22.0,,32.0,9.0,13,11.0,11.0,11.0,13.0,13.0,17.0,,,14.0,14.0,27.0,15.0,22.0,14.0
2018-10-13,27.0,30.428571428571427,30.42857142857143,22.0,23.0,30.42857142857143,33.0,33.0,30,45.0,39.0,30.333333333333332,25.0,27.0,38.0,38.0,,21.0,26.0,22.0,22.0,16.0,16.0,13.0,22.0,17.5,13.0,20.0,20.0,15.0,15.0,15.0,15.0,,19.0,,30.0,9.0,12,10.0,10.0,9.0,15.0,15.0,16.0,,,11.0,17.0,23.0,15.0,24.0,9.0
2018-10-14,26.0,28.0,28.0,20.0,19.0,28.0,33.0,33.0,25,40.0,37.0,30.333333333333332,29.0,25.0,49.0,49.0,,21.0,27.0,19.0,27.0,18.0,13.0,13.0,24.0,19.5,15.0,22.0,22.0,14.0,14.0,14.0,14.0,,18.0,,21.0,12.0,16,12.0,12.0,8.0,16.0,16.0,20.0,,,10.0,20.0,22.0,13.0,23.0,
2018-10-15,12.0,18.142857142857142,18.142857142857142,14.0,14.0,18.142857142857142,23.0,19.0,19,26.0,23.0,16.666666666666668,12.0,15.0,16.0,16.0,,16.0,29.0,19.0,23.0,14.0,10.0,10.0,22.0,19.0,16.0,21.0,21.0,17.0,17.0,17.0,17.0,,14.0,18.0,32.0,13.0,16,15.0,15.0,9.0,18.0,18.0,18.0,,,10.0,20.0,19.0,16.0,25.0,7.0
2018-10-16,12.0,16.142857142857142,16.142857142857142,10.0,13.0,16.142857142857142,17.0,15.0,19,27.0,23.0,16.333333333333332,9.0,17.0,13.0,13.0,,19.0,35.0,21.0,18.0,18.0,13.0,10.0,19.0,17.0,15.0,23.0,23.0,20.0,20.0,20.0,20.0,,12.0,12.0,25.0,8.0,12,13.0,13.0,7.0,18.0,18.0,17.0,,,10.0,17.0,16.0,15.0,20.0,6.0
2018-10-17,12.0,19.0,20.0,11.0,18.0,38.0,22.0,17.0,19,33.0,22.0,15.0,8.0,15.0,16.0,16.0,21.0,17.0,27.0,18.0,17.0,15.0,9.0,14.0,16.0,18.0,13.0,20.0,20.0,14.0,12.0,12.0,15.0,17.0,7.0,15.0,20.0,7.0,11,11.0,10.0,10.0,18.0,18.0,16.0,14.0,16.0,10.0,13.0,15.0,18.0,10.0,
2018-10-18,21.0,23.555555555555557,19.0,16.0,16.0,33.0,27.0,24.0,22,34.0,28.0,20.0,16.0,21.0,14.0,14.0,20.0,18.0,28.0,21.0,12.0,18.0,14.0,18.0,20.0,23.0,12.0,20.0,20.0,14.0,12.0,11.0,12.0,17.0,6.0,13.0,12.0,9.0,10,15.0,11.0,11.0,21.0,21.0,19.0,13.0,14.0,11.0,10.0,18.0,15.0,10.0,4.0
2018-10-19,32.0,31.333333333333332,26.0,22.0,24.0,37.0,39.0,30.0,31,41.0,40.0,30.0,28.0,27.0,,,25.0,21.0,27.0,22.0,20.0,22.0,15.0,22.0,28.0,27.0,19.0,21.0,21.0,14.0,13.0,10.0,14.0,17.0,10.0,9.0,22.0,11.0,12,18.0,11.0,9.0,13.0,5.0,21.0,15.0,14.0,12.0,11.0,19.0,14.0,19.0,
2018-10-20,28.0,28.11111111111111,21.0,19.0,22.0,39.0,29.0,22.0,29,44.0,32.0,22.0,27.0,29.0,,,18.0,12.0,24.0,22.0,15.0,17.0,9.0,13.0,23.0,19.0,15.0,24.0,24.0,13.0,7.0,8.0,15.0,13.0,12.0,12.0,22.0,10.0,12,20.0,15.0,10.0,13.0,5.0,21.0,12.0,16.0,9.0,13.0,18.0,7.0,10.0,6.0
2018-10-21,7.0,8.0,12.0,7.0,8.0,14.0,14.0,13.0,11,28.0,17.0,10.0,9.0,13.0,,,12.0,8.0,15.0,11.0,8.0,10.0,4.0,12.0,10.0,7.0,7.0,19.0,19.0,12.0,6.0,7.0,11.0,,10.0,10.0,,9.0,14,13.0,11.0,9.0,9.0,9.0,18.0,10.0,12.0,8.0,10.0,10.0,3.0,8.0,8.0
2018-10-22,9.0,12.0,16.0,14.0,12.0,22.0,18.0,14.0,17,25.0,19.0,11.0,12.0,15.0,,,19.0,10.0,20.0,14.0,14.0,12.0,6.0,17.0,12.0,11.0,10.0,15.0,15.0,5.0,5.0,4.0,5.0,9.0,12.0,15.0,,12.0,18,5.0,8.0,6.0,6.0,4.0,8.0,5.0,7.0,9.0,,13.0,6.0,12.0,8.0
2018-10-23,17.0,17.0,18.0,13.0,15.0,43.0,21.0,20.0,23,31.0,29.0,18.0,15.0,19.0,,,18.0,13.0,28.0,17.0,12.0,16.0,10.0,16.0,18.0,17.0,17.0,14.0,14.0,6.0,6.0,5.0,9.0,12.0,5.0,,,16.0,13,8.0,8.0,4.0,7.0,5.0,9.0,9.0,8.0,9.0,7.0,12.0,12.0,10.0,5.0
2018-10-24,20.0,17.0,22.0,16.0,19.0,36.0,27.0,25.0,28,43.0,33.0,19.0,24.0,23.0,,,16.0,13.0,30.0,12.0,13.0,23.0,14.0,21.0,21.0,16.0,18.0,15.0,15.0,7.0,6.0,7.0,9.0,17.0,9.0,,23.0,7.0,10,5.0,7.0,4.0,10.0,4.0,7.0,7.0,6.0,10.0,8.0,12.0,9.0,9.0,5.0
2018-10-25,28.0,26.0,28.0,26.0,26.0,46.0,33.0,36.0,34,45.0,40.0,28.0,38.0,31.0,49.0,49.0,22.0,20.0,35.0,16.0,19.0,23.0,12.0,22.0,25.0,20.0,20.0,16.0,16.0,11.0,6.0,10.0,12.0,13.0,11.0,,30.0,7.0,11,6.0,9.0,4.0,9.0,5.0,11.0,8.0,9.0,16.0,11.0,13.0,19.0,18.0,6.0
2018-10-26,22.0,21.0,22.0,20.0,20.0,35.0,26.0,26.0,27,40.0,29.0,19.0,27.0,30.0,41.0,41.0,18.0,19.0,42.0,19.0,20.0,27.0,17.0,30.0,24.0,27.0,13.0,19.0,19.0,13.0,12.0,8.0,15.0,11.0,8.0,,29.0,10.0,14,7.0,6.0,5.0,10.0,7.0,16.0,10.0,9.0,15.0,12.0,14.0,10.0,15.0,6.0
2018-10-27,20.0,20.0,21.0,21.0,19.0,28.0,29.0,23.0,26,35.0,32.0,25.0,36.0,25.0,53.0,53.0,17.0,17.0,31.0,18.0,25.0,20.0,19.0,31.0,23.0,28.0,16.0,20.0,20.0,14.0,9.0,8.0,12.0,16.0,10.0,,27.0,10.0,14,11.0,8.0,7.0,14.0,7.0,17.0,11.0,11.0,12.0,13.0,18.0,14.0,19.0,7.0
2018-10-28,14.0,19.0,22.0,13.0,15.0,16.0,19.0,15.0,23,27.0,23.0,16.0,25.0,21.0,40.0,40.0,21.0,22.0,25.0,21.0,28.0,26.0,22.0,29.0,18.0,19.0,14.0,22.0,22.0,14.0,6.0,8.0,13.0,15.0,12.0,,27.0,12.0,17,12.0,10.0,9.0,14.0,6.0,21.0,13.0,12.0,15.0,13.0,16.0,19.0,22.0,9.0
2018-10-29,23.0,26.0,25.0,19.0,21.0,44.0,26.0,26.0,31,34.0,32.0,24.0,38.0,25.0,54.0,54.0,25.0,28.0,30.0,24.0,27.0,28.0,23.0,31.0,21.0,21.0,22.0,23.0,23.0,18.0,8.0,8.0,16.0,18.0,13.0,,32.0,10.0,15,15.0,10.0,10.0,12.0,7.0,22.0,14.0,12.0,21.0,18.0,18.0,25.0,25.0,10.0
2018-10-30,24.0,22.0,22.0,21.0,22.0,30.0,25.0,23.0,30,31.0,32.0,23.0,29.0,26.0,25.0,45.0,24.0,25.0,39.0,29.0,35.0,27.0,21.0,34.0,26.0,25.0,27.0,20.0,20.0,17.0,10.0,9.0,17.0,23.0,20.0,,38.0,14.0,18,13.0,9.0,10.0,11.0,9.0,19.0,16.0,12.0,26.0,22.0,21.0,24.0,29.0,13.0
2018-10-31,29.0,28.666666666666668,28.0,27.0,28.0,30.0,29.0,27.0,30,30.0,36.0,27.0,35.0,31.0,32.0,43.0,30.0,31.0,46.0,33.0,44.0,30.0,26.0,35.0,27.0,25.0,31.0,24.0,24.0,17.0,14.0,13.0,20.0,26.0,25.0,,45.0,20.0,25,13.0,11.0,13.0,18.0,15.0,21.0,22.0,15.0,26.0,24.0,32.0,31.0,39.0,14.0
2018-11-01,34.0,34.888888888888886,34.0,30.0,35.0,33.0,35.0,36.0,40,37.0,42.0,34.0,42.0,37.0,44.0,68.0,39.0,34.0,40.0,37.0,45.0,29.0,26.0,36.0,29.0,24.0,33.0,27.0,27.0,18.0,13.0,13.0,20.0,34.0,23.0,,40.0,20.0,25,17.0,11.0,14.0,21.0,15.0,24.0,21.0,15.0,28.0,24.0,29.0,35.0,42.0,17.0
2018-11-02,39.0,41.22222222222222,33.0,35.0,40.0,47.0,40.0,44.0,46,47.0,46.0,39.0,58.0,35.0,46.0,71.0,40.0,34.0,41.0,36.0,38.0,35.0,33.0,43.0,32.0,26.0,36.0,29.0,29.0,21.0,14.0,14.0,24.0,37.0,28.0,,41.0,12.0,16,19.0,17.0,16.0,20.0,14.0,26.0,19.0,20.0,28.0,21.0,31.0,33.0,39.0,16.0
2018-11-03,42.0,42.0,41.0,37.0,40.0,55.0,47.0,50.0,49,52.0,58.0,45.0,58.0,46.0,48.0,70.0,43.0,35.0,39.0,37.0,37.0,38.0,35.0,42.0,29.0,31.0,31.0,31.0,31.0,24.0,14.0,13.0,25.0,33.0,21.0,,46.0,9.0,11,24.0,21.0,14.0,22.0,15.0,29.0,22.0,22.0,29.0,25.0,35.0,38.0,38.0,7.0
2018-11-04,42.0,43.0,41.0,40.0,45.55555555555556,47.0,46.0,44.0,55,52.0,53.0,42.0,53.0,53.0,45.0,59.0,45.0,41.0,44.0,32.0,40.0,43.0,38.0,46.0,38.0,32.0,36.0,29.0,29.0,23.0,15.0,13.0,24.0,33.0,9.0,,49.0,8.0,12,23.0,26.0,14.0,21.0,13.0,34.0,23.0,21.0,26.0,21.0,32.0,39.0,36.0,5.0
2018-11-05,43.0,44.0,38.0,36.0,43.666666666666664,46.0,44.0,44.0,49,49.0,50.0,40.0,51.0,48.0,50.0,68.0,39.0,40.0,44.0,33.0,38.0,49.0,36.0,43.0,41.0,32.0,36.0,28.0,28.0,23.0,13.0,13.0,23.0,34.0,15.0,,46.0,,13,20.0,21.0,12.0,20.0,10.0,30.0,23.0,21.0,30.0,22.0,35.0,31.0,37.0,10.0
2018-11-06,32.0,34.0,30.0,38.0,36.0,43.0,39.0,37.0,44,47.0,42.0,34.0,43.0,36.0,42.0,60.0,32.0,30.0,31.0,29.0,33.0,40.0,31.0,35.5,26.0,22.0,29.0,25.0,25.0,21.0,12.0,13.0,23.0,32.0,23.0,,31.0,,17,21.0,18.0,13.0,20.0,11.0,29.0,24.0,19.0,22.0,20.0,31.0,26.0,32.0,9.0
2018-11-07,23.0,26.0,24.0,23.0,26.0,34.0,29.0,27.0,34,35.0,33.0,24.0,34.0,28.0,33.0,56.0,23.0,23.0,25.0,20.0,27.0,29.0,29.5,30.0,20.0,21.0,24.0,23.0,23.0,21.0,11.0,14.0,23.0,28.0,22.0,,23.0,7.0,15,21.0,19.0,16.0,22.0,11.0,26.0,23.0,21.0,16.0,20.0,25.0,19.0,26.0,11.0
2018-11-08,18.0,20.0,20.0,16.0,18.0,22.0,20.0,20.0,27,26.0,25.0,19.0,25.0,22.0,24.0,36.0,,18.0,24.0,18.0,28.0,23.0,23.5,24.0,17.0,12.0,14.0,22.0,22.0,19.0,12.0,12.0,21.0,21.0,7.0,,22.0,7.0,11,20.0,15.0,15.0,19.0,11.0,28.0,19.0,21.0,14.0,15.0,22.0,20.0,24.0,11.0
2018-11-09,16.0,19.0,18.0,14.0,18.0,23.0,21.0,20.0,28,30.0,26.0,17.0,27.0,20.0,26.0,42.0,,15.0,26.0,21.0,25.0,20.0,21.0,22.0,16.0,15.0,13.0,19.0,19.0,16.0,7.0,10.0,18.0,12.0,7.0,,21.0,11.0,12,19.0,15.0,12.0,19.0,9.0,23.0,16.0,18.0,12.0,12.0,17.0,19.0,21.0,8.0
2018-11-10,20.0,22.0,17.0,17.0,22.0,27.0,24.0,23.666666666666668,26,38.0,29.0,17.0,20.0,24.0,25.0,42.0,17.0,13.0,28.0,18.0,24.0,20.0,22.5,25.0,22.0,21.0,17.0,14.0,14.0,10.0,5.0,6.0,13.0,9.0,6.0,,22.0,9.0,13,18.0,18.0,9.0,14.0,7.0,15.0,9.0,14.0,10.0,12.0,16.0,18.0,15.0,5.0
2018-11-11,22.0,18.0,22.0,18.0,21.0,29.0,27.0,24.333333333333332,29,33.0,31.0,21.0,18.0,28.0,28.0,35.0,21.0,18.0,25.0,16.0,21.0,25.0,25.5,26.0,21.0,20.0,14.0,12.0,12.0,7.0,7.0,5.0,10.0,10.0,12.0,,22.0,9.0,14,6.0,7.0,6.0,9.0,3.0,17.0,9.0,9.0,14.0,10.0,18.0,16.0,16.0,5.0
2018-11-12,37.0,36.125,30.0,28.0,29.0,50.0,38.0,36.125,35,42.0,45.0,34.0,32.0,34.0,45.0,51.0,28.0,22.0,35.0,19.0,23.0,35.0,35.0,35.0,37.0,32.0,28.0,13.0,13.0,6.0,6.0,6.0,7.0,17.0,11.0,,31.0,14.0,16,8.0,9.0,6.0,11.0,6.0,13.0,8.0,8.0,17.0,10.0,14.0,19.0,22.0,8.0
2018-11-13,46.0,46.22222222222222,38.0,41.0,38.0,55.0,44.0,52.0,46,56.0,54.0,45.0,33.0,42.0,47.0,47.0,36.0,22.0,34.0,23.0,28.0,50.0,48.0,46.0,47.0,42.0,32.0,14.0,14.0,8.0,5.0,7.0,9.0,12.0,11.0,,25.0,13.0,20,11.0,10.0,6.0,10.0,5.0,14.0,11.0,10.0,16.0,10.0,14.0,27.0,24.0,9.0
2018-11-14,44.0,37.0,35.0,32.0,35.0,62.0,40.0,47.0,44,51.0,54.0,43.0,43.0,48.0,52.0,56.0,32.0,25.0,39.0,25.0,25.0,33.0,39.0,45.0,44.0,35.0,32.0,16.0,16.0,10.0,6.0,9.0,12.0,25.0,12.0,,27.0,10.0,20,12.0,10.0,7.0,13.0,5.0,20.0,12.0,11.0,22.0,7.0,18.0,34.0,23.0,7.0
2018-11-15,39.0,32.0,40.0,38.0,36.0,59.0,51.0,49.0,42,61.0,54.0,35.0,34.0,34.0,52.0,40.0,35.0,28.0,41.0,20.0,28.0,32.0,36.0,40.0,37.0,35.0,30.0,16.0,16.0,10.0,8.0,10.0,11.0,23.0,16.0,,27.0,11.0,16,11.0,13.0,11.0,13.0,7.0,17.0,15.0,11.0,16.0,13.0,14.0,30.0,28.0,6.0
2018-11-16,21.0,21.0,24.0,19.0,23.0,44.0,28.0,26.0,27,41.0,30.0,19.0,13.0,24.0,43.0,20.0,32.0,27.0,31.0,26.0,26.0,26.0,26.5,27.0,25.0,26.0,19.0,18.0,18.0,13.0,8.0,10.0,13.0,26.0,13.0,,27.0,10.0,14,15.0,13.0,11.0,16.0,16.0,22.0,19.0,16.0,16.0,15.0,15.0,25.0,28.0,9.0
2018-11-17,20.0,21.0,20.0,17.0,21.0,39.0,25.0,24.0,25,37.0,26.0,16.0,11.0,20.0,38.0,18.0,28.0,24.0,39.0,19.0,21.0,26.0,26.0,26.0,23.0,23.0,16.0,21.0,21.0,13.0,11.0,10.0,16.0,25.0,11.0,,34.0,11.0,18,15.0,15.0,9.0,16.0,8.0,22.0,21.0,18.0,18.0,14.0,17.0,22.0,28.0,11.0
2018-11-18,26.0,27.0,30.0,24.0,32.0,32.0,37.0,32.0,33,43.0,33.0,26.0,18.0,23.0,32.0,20.0,27.0,18.0,41.0,26.0,22.0,30.0,30.0,30.0,22.0,19.0,18.0,21.0,21.0,16.0,11.0,12.0,16.0,22.0,13.0,,30.0,10.0,18,16.0,16.0,11.0,15.0,12.0,21.0,19.0,17.0,16.0,9.0,19.0,19.0,28.0,11.0
2018-11-19,30.0,28.0,31.0,29.0,33.0,43.0,40.0,38.0,39,45.0,30.0,30.0,29.0,31.0,37.0,50.0,25.0,16.0,31.0,17.0,29.0,23.0,23.0,23.0,27.0,25.0,21.0,23.0,23.0,16.0,11.0,13.0,16.0,20.0,16.0,,27.0,12.0,16,22.0,20.0,11.0,17.0,10.0,23.0,15.0,19.0,11.0,11.0,20.0,20.0,30.0,10.0
2018-11-20,25.0,19.0,25.0,25.0,22.0,42.0,35.0,40.0,28,45.0,42.0,30.0,18.0,20.0,50.0,42.0,23.0,17.0,42.0,20.0,22.0,18.0,19.0,20.0,18.0,14.0,13.0,24.0,24.0,16.0,11.0,16.0,18.0,28.0,15.0,,34.0,12.0,15,22.0,21.0,10.0,18.0,10.0,26.0,18.0,19.0,14.0,15.0,24.0,14.0,22.0,9.0
2018-11-21,33.0,25.0,34.0,29.0,29.0,60.0,37.0,46.0,41,51.0,51.0,32.0,31.0,29.0,48.0,53.0,34.0,25.0,44.0,18.0,22.0,23.0,27.5,32.0,30.0,28.0,22.0,22.0,22.0,15.0,11.0,13.0,19.0,22.0,6.0,,40.0,12.0,14,19.0,13.0,10.0,18.0,8.0,26.0,18.0,19.0,19.0,17.0,27.0,23.0,22.0,8.0
2018-11-22,35.0,32.0,34.0,31.0,33.0,60.0,36.0,42.0,40,43.0,48.0,28.0,29.0,36.0,48.0,50.0,33.0,27.0,48.0,21.0,31.0,31.0,34.5,38.0,29.0,32.0,28.0,23.0,23.0,18.0,12.0,13.0,21.0,21.0,13.0,,22.0,17.0,20,19.0,11.0,10.0,17.0,9.0,27.0,19.0,20.0,20.0,15.0,29.0,27.0,31.0,11.0
2018-11-23,20.0,24.0,27.0,22.0,25.0,37.0,30.0,33.0,29,45.0,33.0,20.0,17.0,20.0,29.0,50.0,24.0,23.0,22.0,19.0,27.0,25.0,24.5,24.0,15.0,18.0,18.0,24.0,24.0,17.0,12.0,13.0,19.0,18.0,16.0,,25.0,17.0,22,23.0,21.0,12.0,16.0,8.0,28.0,19.0,22.0,15.0,12.0,22.0,20.0,24.0,10.0
2018-11-24,26.0,22.0,21.0,17.0,27.0,34.0,30.0,27.0,30,33.0,38.0,25.0,29.666666666666668,26.0,26.0,58.0,26.0,23.0,29.0,19.0,26.0,26.0,25.0,24.0,16.0,16.0,20.0,23.0,23.0,16.0,12.0,12.0,17.0,20.0,19.0,,31.0,14.0,20,26.0,27.0,14.0,17.0,9.0,22.0,17.0,19.0,16.0,12.0,21.0,24.0,24.0,12.0
2018-11-25,32.0,33.0,29.0,27.0,36.0,42.0,35.0,38.0,48,38.0,40.0,29.0,34.0,33.0,32.0,63.0,30.0,30.0,34.0,25.0,29.0,28.0,31.0,34.0,18.0,21.0,23.0,23.0,23.0,16.0,13.0,12.0,21.0,29.0,24.0,,31.0,17.0,22,25.0,17.0,10.0,16.0,11.0,23.0,19.0,25.0,19.0,17.0,27.0,28.0,32.0,13.0
2018-11-26,32.0,33.0,29.0,29.0,33.0,40.0,35.0,36.0,46,38.0,42.0,30.0,35.0,33.0,41.0,41.0,28.0,26.0,30.0,29.0,32.0,26.0,31.0,36.0,22.0,21.0,24.0,23.0,15.0,15.0,12.0,12.0,17.0,31.0,25.0,,41.0,19.0,25,19.0,15.0,11.0,18.0,9.0,24.0,20.0,22.0,16.0,24.0,28.0,29.0,30.0,20.0
2018-11-27,26.0,28.0,30.0,27.0,30.666666666666668,32.0,31.0,32.0,35,35.0,35.0,26.0,18.0,25.0,31.0,47.0,30.0,26.0,30.0,29.0,36.0,23.0,26.0,29.0,20.0,22.0,20.0,24.0,14.0,14.0,12.0,10.0,19.0,34.0,19.0,,45.0,22.0,28,23.0,13.0,12.0,20.0,17.0,24.0,25.0,23.0,17.0,30.0,26.0,23.0,33.0,16.0
2018-11-28,21.0,20.0,20.0,18.0,23.333333333333332,20.0,25.0,25.0,32,29.0,29.0,18.0,13.0,26.0,33.0,33.0,21.0,19.0,28.0,21.0,39.0,20.0,21.0,22.0,19.0,18.0,18.0,21.0,15.0,19.0,18.0,13.0,23.0,31.0,7.0,,35.0,18.0,24,29.0,19.0,13.0,24.0,16.0,31.0,27.0,27.0,23.0,34.0,30.0,27.0,26.0,8.0
2018-11-29,31.0,30.0,30.0,25.0,34.44444444444444,41.0,33.0,39.0,39,42.0,48.0,36.0,25.0,35.0,58.0,58.0,28.0,25.0,35.0,35.0,38.0,29.0,31.5,34.0,26.0,16.0,25.0,27.0,19.0,21.0,20.0,18.0,25.0,39.0,7.0,,38.0,11.0,16,33.0,17.0,14.0,19.0,16.0,29.0,30.0,33.0,22.0,21.0,34.0,28.0,32.0,8.0
2018-11-30,37.0,38.0,40.0,39.0,43.111111111111114,48.0,41.0,46.0,48,51.0,47.0,38.0,27.0,35.0,42.0,73.0,40.0,33.0,40.0,40.0,42.0,27.0,31.5,36.0,23.0,24.0,26.0,28.0,24.0,24.0,20.0,18.0,27.0,33.0,13.0,,39.0,15.0,16,34.0,24.0,15.0,19.0,18.0,29.0,28.0,29.0,19.0,23.0,31.0,31.0,34.0,10.0
2018-12-01,40.0,37.0,36.0,34.0,43.111111111111114,55.0,40.0,51.0,46,49.0,49.0,40.0,33.0,37.0,55.0,72.0,31.0,42.0,41.0,25.0,36.0,51.0,51.0,51.0,27.0,31.0,29.0,26.0,21.0,28.0,15.0,16.0,26.0,35.0,11.0,,32.0,10.0,16,35.0,22.0,14.0,21.0,21.0,27.0,24.0,32.0,19.0,23.0,29.0,27.0,34.0,10.0
2018-12-02,38.0,36.0,36.0,27.0,40.333333333333336,56.0,37.0,47.0,39,47.0,49.0,41.0,25.0,35.0,53.0,75.0,31.0,36.0,40.0,24.0,38.0,35.0,35.0,35.0,41.0,30.0,26.0,25.0,24.0,28.0,12.0,15.0,25.0,32.0,16.0,,32.0,12.0,16,42.0,35.0,13.0,20.0,15.0,28.0,20.0,35.0,21.0,18.0,26.0,22.0,30.0,9.0
2018-12-03,29.0,29.0,31.0,27.0,34.77777777777778,57.0,32.0,34.0,35,39.0,43.0,30.0,20.0,36.0,47.0,81.0,25.0,30.0,38.0,27.0,41.0,40.0,45.5,51.0,43.0,35.0,34.0,27.0,22.0,28.0,14.0,17.0,23.0,34.0,13.0,,38.0,14.0,17,48.0,39.0,9.0,19.0,11.0,36.0,25.0,34.0,23.0,20.0,33.0,27.0,40.0,10.0
2018-12-04,34.0,38.0,40.0,34.0,42.0,43.0,48.0,41.0,49,47.0,50.0,38.0,25.0,34.0,47.0,73.0,39.0,40.0,47.0,29.0,40.0,42.0,43.0,44.0,32.0,33.0,27.0,26.0,25.0,24.0,16.0,14.0,28.0,37.0,10.0,,44.0,8.0,12,38.0,28.0,11.0,18.0,13.0,33.0,23.0,35.0,22.0,20.0,29.0,26.0,41.0,6.0
2018-12-05,32.0,29.0,30.0,26.0,33.333333333333336,48.0,31.0,31.0,33,40.0,41.0,30.0,21.0,33.0,36.0,56.0,33.0,34.0,36.0,30.0,42.0,34.0,36.5,39.0,25.0,31.0,25.0,25.0,20.0,28.0,18.0,17.0,27.0,42.0,11.0,,37.0,9.0,12,46.0,23.0,11.0,18.0,11.0,32.0,20.0,39.0,19.0,23.0,34.0,29.0,36.0,7.0
2018-12-06,27.0,26.0,29.0,22.0,33.0,38.0,31.0,32.0,34,39.0,42.0,26.0,13.0,32.0,34.0,51.0,34.0,27.0,49.0,29.0,46.0,30.0,30.5,31.0,26.0,25.0,24.0,25.0,22.0,28.0,10.0,19.0,27.0,49.0,14.0,,39.0,9.0,13,66.0,26.0,12.0,18.0,12.0,31.0,22.0,32.0,26.0,23.0,38.0,24.0,36.0,9.0
2018-12-07,33.0,36.0,35.0,33.0,40.55555555555556,61.0,35.0,43.0,42,47.0,50.0,38.0,28.0,33.0,56.0,85.0,32.0,38.0,48.0,28.0,46.0,46.0,46.0,46.0,37.0,30.0,25.0,33.0,31.0,32.0,21.0,20.0,35.0,43.0,9.0,,36.0,9.0,14,37.0,37.0,16.0,24.0,13.0,41.0,30.0,41.0,21.0,22.0,37.0,30.0,39.0,4.0
2018-12-08,22.0,21.0,22.0,18.0,23.77777777777778,23.0,23.0,23.0,26,36.0,28.0,19.0,10.0,24.0,31.0,33.0,18.0,23.0,40.0,28.0,22.0,21.0,24.0,27.0,22.0,25.0,17.0,41.0,47.0,46.0,33.0,27.0,38.0,30.0,9.0,,27.0,8.0,14,51.0,51.0,21.0,30.0,14.0,46.0,36.0,51.0,15.0,21.0,34.0,19.0,21.0,5.0
2018-12-09,21.0,24.0,26.0,24.0,28.11111111111111,26.0,28.0,31.0,32,41.0,33.0,21.0,13.0,28.0,26.0,39.0,22.0,17.0,31.0,18.0,20.0,27.0,29.5,32.0,24.0,18.0,21.0,36.0,31.0,27.0,19.0,14.0,23.0,17.0,5.0,,22.0,14.0,12,6.0,34.0,15.0,24.0,10.0,31.0,23.0,22.0,17.0,13.0,23.0,26.0,19.0,5.0
2018-12-10,19.0,29.0,27.0,22.0,28.22222222222222,29.0,30.0,28.0,32,38.0,35.0,25.0,14.0,25.0,21.0,41.0,,21.0,26.0,22.0,23.0,18.0,23.5,29.0,20.0,15.0,16.0,19.0,19.0,17.0,10.0,8.0,17.0,16.0,11.0,,27.0,10.0,13,19.0,24.0,14.0,20.0,6.0,22.0,17.0,11.0,12.0,14.0,30.0,19.0,22.0,5.0
2018-12-11,25.0,31.0,32.0,26.0,33.44444444444444,38.0,33.0,37.0,36,43.0,40.0,30.0,19.0,34.0,32.0,51.0,23.0,21.0,29.0,17.0,30.0,23.0,20.5,18.0,24.0,22.0,22.0,21.0,20.0,21.0,10.0,8.0,20.0,30.0,12.0,,26.0,10.0,13,20.0,17.0,10.0,17.0,6.0,28.0,16.0,21.0,18.0,14.0,28.0,24.0,27.0,6.0
