Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T,82T,83T,84T
2020-04-16,15.0,14,15.0,15.0,13.0,17.0,20.0,22.0,19.0,13.0,14.0,28.0,19,13,11,26.0,18.0,18.0,12.0,11.0,11.0,19.0,25.0,30.0,28.0,20.0,26.0,17.0,16.0,17.0,19.0,15.0,20.0,15,50.0,43.0,47,46.0,45.0,47.0,35,10.0,6.0,11.0,52,33.0,23.0,,8.0,8.0,44.0,47.0,36.0,58.0,44.0,30.0,57,51,17.0,40.0,40.0,30.0,46,9.0,16.0,70.0,92.0,12.0
2020-04-17,14.0,11,12.0,13.0,10.0,11.0,16.0,22.0,16.0,12.0,13.0,26.0,16,10,10,25.0,16.0,15.0,10.0,17.0,11.0,16.0,16.0,30.0,26.0,21.0,19.0,13.0,16.0,14.0,16.0,10.0,18.0,15,55.0,49.0,54,50.0,50.0,49.0,27,13.0,6.0,20.0,44,32.0,16.0,,8.0,8.0,56.0,58.0,50.0,65.0,48.0,36.0,44,53,15.0,25.0,41.0,27.0,25,7.0,13.0,49.0,78.0,10.0
2020-04-18,11.0,11,12.0,13.0,10.0,13.0,16.0,16.0,15.0,9.0,13.0,27.0,15,10,8,25.0,13.0,10.0,12.0,14.0,7.0,14.0,15.0,22.0,18.0,14.0,16.0,9.0,17.0,10.0,12.0,9.0,14.0,11,55.0,56.0,38,33.0,34.0,32.0,22,10.0,8.0,14.0,36,29.0,13.0,,7.0,7.0,53.0,60.0,,44.0,49.0,38.0,29,39,17.0,21.0,42.0,26.0,15,9.0,8.0,41.0,42.0,8.0
2020-04-19,14.0,9,11.0,11.0,10.0,14.0,14.0,16.0,13.0,11.0,12.0,23.0,15,8,8,23.0,13.0,14.0,8.0,14.0,8.0,14.0,16.0,23.0,19.0,17.0,19.0,11.0,19.0,12.0,14.0,9.0,21.0,10,60.0,57.0,51,49.0,49.0,50.0,17,16.0,8.0,14.0,42,25.0,14.0,,6.0,6.0,50.0,57.0,65.0,65.0,59.0,38.0,45,48,14.0,38.0,46.0,22.0,17,10.0,11.0,65.0,131.0,8.0
2020-04-20,13.0,11,13.0,13.0,11.0,15.0,16.0,14.272727272727273,15.0,12.0,13.0,25.0,17,11,10,23.0,15.0,15.0,10.0,14.0,9.0,19.0,22.0,29.0,19.0,18.0,19.0,12.0,20.0,11.0,15.0,9.0,20.0,12,62.0,58.0,51,47.0,47.0,44.0,19,14.0,9.0,13.0,31,25.0,14.0,,8.0,8.0,52.0,51.0,65.0,60.0,62.0,41.0,37,61,15.0,34.0,56.0,28.0,20,10.0,14.0,60.0,106.0,9.0
2020-04-21,13.0,9,11.0,13.0,12.0,12.0,15.0,24.0,15.0,10.0,12.0,21.0,16,10,9,23.0,14.0,14.0,9.0,16.0,8.0,17.0,17.0,24.0,23.0,18.0,20.0,10.0,17.0,12.0,13.0,11.0,17.0,10,67.0,64.0,63,44.0,46.0,48.0,24,15.0,9.0,12.0,36,30.0,17.0,,10.0,10.0,53.0,65.0,69.0,60.0,62.0,42.0,39,62,15.0,29.0,48.0,24.0,25,10.0,11.0,62.0,91.0,11.0
2020-04-22,19.0,14,16.0,17.0,14.0,15.0,20.0,20.0,20.0,15.0,18.0,27.0,19,13,15,28.0,16.0,19.0,15.0,24.0,14.0,19.0,25.0,33.0,27.0,27.0,19.0,11.0,20.0,10.0,15.0,12.0,18.0,14,58.0,58.0,55,49.0,49.0,50.0,33,14.0,7.0,11.0,38,28.0,19.0,,9.0,9.0,53.0,72.0,57.0,63.0,71.0,42.0,50,52,15.0,30.0,35.0,23.0,42,9.0,23.0,28.0,57.0,18.0
2020-04-23,19.0,16,18.0,18.0,16.0,20.0,20.0,20.0,20.0,16.0,18.0,26.0,20,15,17,31.0,19.0,18.0,16.0,17.0,11.0,22.0,21.0,35.0,26.0,23.0,20.0,12.0,18.0,14.0,16.0,12.0,21.0,17,49.0,46.0,56,40.0,41.0,41.0,28,11.0,9.0,10.0,26,26.0,15.0,,4.0,4.0,46.0,63.0,54.0,41.0,47.0,37.0,39,44,18.0,25.0,49.0,22.0,26,9.0,17.0,26.0,36.0,13.0
2020-04-24,20.0,19,20.0,18.0,18.0,18.0,23.0,24.0,23.0,16.0,20.0,31.0,19,14,15,33.0,21.0,21.0,20.0,12.0,12.0,28.0,21.0,29.0,25.0,15.0,17.0,14.0,17.0,13.0,16.0,14.0,19.0,15,45.0,39.0,33,26.0,30.0,30.0,20,10.0,8.0,17.0,24,29.0,20.0,,6.0,6.0,34.0,39.0,53.0,27.0,21.0,28.0,27,33,15.0,21.0,37.0,19.0,19,7.0,15.0,13.0,24.0,10.0
2020-04-25,24.0,22,22.0,20.0,16.0,23.0,25.0,26.0,25.0,22.0,27.0,34.0,24,19,20,35.0,23.0,23.0,20.0,22.0,23.0,24.0,24.0,24.0,28.0,20.0,21.0,17.0,19.0,15.0,18.0,13.0,21.0,22,40.0,30.0,23,17.0,21.0,21.0,15,9.0,7.0,11.0,17,18.0,18.0,,5.0,5.0,13.0,17.0,59.0,13.0,9.0,24.0,19,22,17.0,9.0,,25.0,13,9.0,18.0,11.0,12.0,12.0
2020-04-26,32.0,29,27.0,27.0,24.0,25.0,33.0,32.0,31.0,30.0,33.0,39.0,34,27,27,46.0,25.0,29.0,22.0,30.0,31.0,27.0,23.0,33.0,29.0,31.0,32.0,24.0,24.0,26.0,29.0,23.0,21.0,25,22.0,15.0,15,13.0,13.0,15.0,17,11.0,8.0,9.0,22,20.0,27.0,,6.0,6.0,13.0,12.0,37.0,12.0,9.0,16.0,12,14,19.0,14.0,20.0,30.0,20,7.0,25.0,18.0,13.0,23.0
2020-04-27,38.0,37,31.0,34.0,31.0,32.0,37.0,44.0,36.0,35.0,37.0,45.0,40,31,32,53.0,23.0,35.0,30.0,39.0,43.0,35.0,28.0,27.0,26.0,39.0,27.0,22.0,18.0,21.0,21.0,21.0,25.0,22,15.0,9.0,7,7.0,6.0,8.0,15,8.0,5.0,6.0,21,21.0,26.0,,4.0,4.0,9.0,8.0,9.0,7.0,5.0,10.0,9,9,17.0,19.0,18.0,27.0,23,6.0,36.0,18.0,24.0,29.0
2020-04-28,31.0,29,26.0,28.0,23.0,28.0,31.0,37.0,33.0,28.0,30.0,40.0,33,27,26,46.0,24.0,29.0,21.0,31.0,35.0,24.0,22.0,28.0,28.0,31.0,25.0,23.0,24.0,28.0,29.0,20.0,22.0,20,14.0,8.0,11,8.0,8.0,13.0,18,5.0,4.0,6.0,28,24.0,17.0,,3.0,3.0,9.0,10.0,9.0,10.0,10.0,9.0,12,13,18.0,18.0,13.0,22.0,23,5.0,26.0,28.0,37.0,21.0
2020-04-29,36.0,30,27.0,31.0,27.0,32.0,35.0,35.0,36.0,31.0,36.0,50.0,35,26,27,46.0,26.0,34.0,27.0,39.0,31.0,34.0,41.0,52.0,52.0,35.0,34.0,27.0,20.0,32.0,31.0,25.0,28.0,28,16.0,9.0,10,13.0,11.0,15.0,32,12.0,6.0,10.0,38,34.0,30.0,,,,14.0,16.0,8.0,18.0,16.0,12.0,18,14,30.0,34.0,19.0,40.0,31,7.0,33.0,49.0,48.0,23.0
2020-04-30,25.0,23,24.0,24.0,20.0,23.0,29.0,27.0,27.0,21.0,29.0,41.0,27,19,19,37.0,22.0,26.0,18.0,29.0,19.0,24.0,29.0,37.0,29.0,24.0,26.0,20.0,17.0,20.0,27.0,15.0,21.0,22,19.0,14.0,17,17.0,14.0,20.0,26,11.0,7.0,7.0,41,39.0,24.0,,,,14.0,13.0,12.0,27.0,24.0,14.0,25,19,21.0,37.0,15.0,31.0,26,8.0,19.0,51.0,51.0,14.0
2020-05-01,18.0,15,17.0,16.0,13.0,17.0,23.0,24.0,19.0,15.0,16.0,31.0,19,13,13,26.0,16.0,20.0,13.0,23.0,12.0,21.0,29.0,34.0,27.0,22.0,23.0,18.0,19.0,19.0,22.0,10.0,25.0,14,21.0,16.0,20,20.0,15.0,21.0,23,11.0,7.0,10.0,49,36.0,21.0,,3.0,3.0,9.0,7.0,14.0,29.0,21.0,16.0,32,16,20.0,33.0,24.0,27.0,22,6.0,18.0,63.0,76.0,14.0
2020-05-02,16.0,11,14.0,14.0,12.0,12.0,19.0,23.0,17.0,14.0,14.0,26.0,16,10,11,24.0,14.0,17.0,11.0,20.0,14.0,21.0,22.0,29.0,26.0,19.0,18.0,11.0,15.0,11.0,13.0,9.0,16.0,10,18.0,11.0,16,16.0,11.0,17.0,21,12.0,7.0,14.0,42,30.0,16.0,,5.0,5.0,9.0,8.0,11.0,22.0,9.0,10.0,18,10,16.0,23.0,25.0,21.0,19,8.0,16.0,28.0,80.0,12.0
2020-05-03,14.0,10,13.0,13.0,11.0,13.0,16.0,21.0,14.0,11.0,12.0,24.0,16,11,10,25.0,13.0,15.0,12.0,19.0,12.0,16.0,17.0,31.0,22.0,22.0,16.0,9.0,14.0,11.0,13.0,9.0,15.0,9,15.0,9.0,19,16.0,18.333333333333332,20.0,27,14.0,,16.0,41,26.0,13.0,,7.0,7.0,7.0,8.0,18.0,21.0,11.0,12.0,29,11,13.0,23.0,17.0,20.0,17,8.0,16.0,36.0,71.0,14.0
2020-05-04,17.0,15,16.0,17.0,13.0,16.0,20.0,26.0,19.0,16.0,16.0,28.0,18,14,14,27.0,16.0,17.0,13.0,23.0,13.0,20.0,21.0,34.0,22.0,24.0,15.0,11.0,15.0,11.0,14.0,12.0,15.0,15,21.0,13.0,20,23.0,15.0,23.0,25,17.0,6.0,14.0,32,23.0,15.0,,9.0,9.0,10.0,12.0,20.0,23.0,23.0,16.0,35,15,15.0,27.0,25.0,21.0,17,9.0,17.0,44.0,48.0,14.0
2020-05-05,20.0,17,17.0,19.0,18.0,16.0,21.0,30.0,23.0,19.0,19.0,29.0,23,18,16,32.0,16.0,23.0,15.0,31.0,19.0,21.0,,41.0,31.0,22.0,17.0,13.0,17.0,14.0,17.0,14.0,19.0,16,23.0,17.0,27,27.0,24.0,28.0,30,19.0,8.0,23.0,36,32.0,19.0,,9.0,9.0,18.0,21.0,24.0,30.0,23.0,19.0,36,30,15.0,23.0,26.0,25.0,15,8.0,22.0,58.0,54.0,17.0
2020-05-06,16.0,14,15.0,16.0,14.0,15.0,18.0,25.0,18.0,14.0,14.0,25.0,19,11,12,27.0,15.0,17.0,13.0,18.0,13.0,21.0,,28.0,24.0,21.0,17.0,9.0,14.0,7.0,10.0,8.0,15.0,11,33.0,26.0,27,35.0,31.0,37.0,25,17.0,6.0,18.0,34,30.0,16.0,,9.0,9.0,23.0,27.0,24.0,32.0,22.0,25.0,40,35,16.0,29.0,21.0,23.0,22,6.0,16.0,51.0,64.0,15.0
2020-05-07,13.0,10,13.0,13.0,15.0,15.0,17.0,24.0,15.0,10.0,15.272727272727273,23.0,14,8,8,23.0,14.0,15.0,9.0,19.0,10.0,15.0,17.0,19.0,19.0,21.0,14.0,7.0,15.0,6.0,16.0,9.0,19.0,11,35.0,28.0,27,32.0,30.0,31.0,17,14.0,8.0,21.0,30,26.0,12.0,,9.0,9.0,26.0,29.0,27.0,32.0,32.0,27.0,34,34,12.0,31.0,23.0,18.0,13,9.0,12.0,44.0,60.0,11.0
2020-05-08,13.0,9,11.0,11.0,10.0,13.0,15.0,22.0,14.0,8.0,13.454545454545455,22.0,12,7,10,22.0,12.0,13.0,10.0,17.0,13.0,19.0,17.0,30.0,23.0,18.0,12.0,7.0,21.0,7.0,11.0,7.0,10.0,10,28.0,19.0,18,20.0,19.0,22.0,17,11.0,8.0,20.0,21,19.0,15.0,,9.0,9.0,24.0,32.0,25.0,30.0,30.0,16.0,24,23,11.0,22.0,16.0,18.0,13,8.0,14.0,25.0,49.0,12.0
2020-05-09,10.0,6,11.0,8.0,10.0,8.0,11.0,15.0,10.0,6.0,6.0,17.0,11,6,6,20.0,12.0,7.0,6.0,12.0,5.0,13.0,12.0,19.0,15.0,19.0,12.0,5.0,17.0,5.0,9.0,5.0,13.0,8,31.0,25.0,24,28.0,24.0,28.0,16,13.0,8.0,21.0,27,20.0,9.0,,9.0,9.0,21.0,19.0,20.0,23.0,16.0,20.0,29,25,8.0,22.0,,15.0,12,7.0,13.0,22.0,56.0,8.0
2020-05-10,8.0,6,10.0,8.0,8.0,9.0,10.0,15.0,10.0,6.0,6.0,15.0,10,6,5,17.0,10.0,9.0,5.0,10.0,4.0,10.0,12.0,14.0,14.0,11.0,12.0,5.0,19.0,5.0,7.0,5.0,10.0,8,26.0,20.0,20,18.0,16.0,21.0,15,13.0,9.0,17.0,27,25.0,11.0,,14.0,14.0,16.0,26.0,22.0,15.0,12.0,18.0,19,21,9.0,18.0,19.0,17.0,14,8.0,5.0,32.0,62.0,5.0
2020-05-11,14.0,10,14.0,11.0,13.636363636363637,11.0,16.0,19.0,14.0,10.0,11.0,20.0,14,10,10,24.0,15.0,12.0,9.0,10.0,8.0,13.0,9.0,17.0,14.0,17.0,13.0,5.0,22.0,5.0,12.0,6.0,11.0,10,21.0,10.0,13,14.0,13.0,15.0,15,17.0,7.0,16.0,25,16.0,9.0,,8.0,8.0,13.0,19.0,9.0,15.0,12.0,11.0,17,16,7.0,14.0,22.0,17.0,13,6.0,15.0,13.0,42.0,11.0
2020-05-12,25.0,19,18.0,18.0,13.0,18.0,24.0,31.0,25.0,20.0,20.0,33.0,25,20,16,37.0,17.0,19.0,14.0,22.0,27.0,20.0,18.0,24.0,17.0,17.0,18.0,15.0,22.0,15.0,19.0,10.0,19.0,12,19.0,12.0,14,15.0,12.0,16.0,19,11.0,6.0,15.0,24,22.0,13.0,,7.0,7.0,13.0,16.0,13.0,19.0,10.0,14.0,21,13,10.0,14.0,23.0,20.0,18,8.0,20.0,24.0,35.0,13.0
2020-05-13,14.0,10,14.0,15.0,13.0,13.0,18.0,25.0,16.0,10.0,13.0,24.0,15,8,12,22.0,14.0,15.0,10.0,19.0,9.0,19.0,18.0,30.0,22.0,,20.0,15.0,26.0,14.0,18.0,13.0,23.0,11,25.0,19.0,24,21.0,16.0,21.0,22,13.0,6.0,17.0,26,23.0,17.0,,8.0,8.0,16.0,21.0,16.0,29.0,14.0,17.0,27,18,13.0,17.0,25.0,29.0,15,8.0,14.0,31.0,60.0,9.0
2020-05-14,13.0,11,19.0,14.0,12.0,13.0,18.0,22.0,15.0,10.0,16.0,24.0,14,9,11,22.0,16.0,14.0,12.0,16.0,7.0,21.0,16.0,24.0,19.0,16.0,22.0,11.0,20.0,11.0,14.0,10.0,12.5,15,22.0,16.0,23,20.0,16.0,22.0,19,11.0,8.0,18.0,31,25.0,13.0,,7.0,7.0,13.0,17.0,13.0,21.0,15.0,15.0,22,17,12.0,27.0,20.0,22.0,20,10.0,14.0,27.0,69.0,10.0
2020-05-15,11.0,9,15.0,11.0,13.0,13.0,15.0,21.0,14.0,9.0,12.0,24.0,12,10,8,21.0,12.0,13.0,11.0,14.0,7.0,18.0,18.0,27.0,20.0,15.0,20.0,11.0,23.0,13.0,13.0,7.0,9.5,12,25.0,16.0,17,20.0,17.0,21.0,22,15.0,8.0,18.0,27,24.0,15.0,,9.0,9.0,25.0,25.0,18.0,28.0,23.0,16.0,22,23,14.0,28.0,19.0,24.0,16,10.0,11.0,35.0,66.0,8.0
2020-05-16,13.0,11,13.0,13.0,14.0,13.0,15.0,23.0,15.0,10.0,11.0,26.0,13,9,10,22.0,13.0,11.0,10.0,15.0,9.0,19.0,18.0,23.0,19.0,15.0,18.0,9.0,19.0,9.0,14.0,8.0,15.0,10,24.0,20.0,20,26.0,21.0,23.0,18,13.0,12.0,16.0,29,24.0,16.0,,7.0,7.0,33.0,33.0,20.0,25.0,24.0,18.0,28,32,12.0,19.0,14.0,22.0,20,7.0,12.0,26.0,46.0,9.0
2020-05-17,13.0,10,12.0,11.0,14.0,14.0,14.0,21.0,14.0,11.0,12.0,22.0,13,11,11,24.0,13.0,14.0,11.0,16.0,10.0,19.0,18.0,22.0,19.0,19.0,17.0,8.0,22.0,8.0,9.0,6.0,13.0,9,33.0,28.0,23,27.0,24.0,24.0,19,14.0,10.0,17.0,34,20.0,13.0,,5.0,5.0,41.0,39.0,23.0,26.0,27.0,23.0,25,27,10.0,20.0,15.0,17.0,10,7.0,16.0,21.0,34.0,11.0
2020-05-18,13.0,10,13.0,13.0,16.0,13.0,13.0,22.0,16.0,11.0,11.0,26.0,15,11,10,24.0,14.0,13.0,9.0,15.0,12.0,17.0,17.0,23.0,15.0,15.0,13.0,7.0,20.0,8.0,12.0,7.0,13.0,9,30.0,25.0,18,23.0,20.0,20.0,14,11.0,11.0,15.0,22,19.0,13.0,,4.0,4.0,24.0,21.0,20.0,27.0,26.0,19.0,18,24,9.0,18.0,14.0,20.0,13,6.0,14.0,11.0,27.0,12.0
2020-05-19,11.0,9,12.0,11.0,10.0,9.0,12.0,23.0,12.0,9.0,8.0,20.0,14,8,8,23.0,12.0,12.0,8.0,16.0,8.0,14.0,14.0,21.0,15.0,12.0,8.0,9.0,19.0,10.0,10.0,6.0,11.0,11,21.0,11.0,11,11.0,8.0,12.0,12,16.0,12.0,14.0,19,15.0,9.0,,6.0,6.0,19.0,27.0,12.0,15.0,16.0,12.0,12,12,7.0,13.0,9.0,22.0,7,13.0,8.0,12.0,22.0,7.0
2020-05-20,16.0,10,13.0,13.0,11.0,14.0,14.0,23.0,15.0,12.0,10.0,22.0,14,11,11,23.0,14.0,14.0,9.0,18.0,11.0,13.0,12.0,17.0,14.0,11.0,12.0,7.0,22.0,10.0,11.0,9.0,9.0,9,20.0,11.0,11,10.0,11.0,13.0,17,14.0,14.0,17.0,22,17.0,10.0,,10.0,10.0,20.0,18.0,8.0,18.0,14.0,11.0,13,13,8.0,12.0,12.0,14.0,15,14.0,10.0,13.0,13.0,8.0
2020-05-21,17.0,13,16.0,15.0,15.0,12.0,16.0,26.0,18.0,14.0,13.0,25.0,15,13,13,25.0,15.0,18.0,14.0,22.0,12.0,20.0,18.0,22.0,19.0,19.0,21.0,11.0,21.0,10.0,20.0,12.0,24.0,13,23.0,16.0,15,14.0,9.0,16.0,14,16.0,22.0,19.0,22,22.0,13.0,,6.0,6.0,12.0,15.0,13.0,18.0,15.0,14.0,14,12,10.0,19.0,15.0,17.0,14,14.0,12.0,16.0,13.0,11.0
2020-05-22,25.0,22,23.0,22.0,22.0,24.0,23.0,34.0,24.0,21.0,21.0,32.0,24,22,21,34.0,23.0,23.0,17.0,25.0,21.0,21.0,22.0,33.0,27.0,20.0,23.0,15.0,24.0,16.0,20.0,17.0,29.0,19,35.0,27.0,26,26.0,21.0,26.0,26,15.0,19.0,20.0,27,25.0,18.0,,9.0,9.0,25.0,25.0,19.0,25.0,19.0,22.0,24,22,14.0,24.0,23.0,24.0,19,12.0,19.0,29.0,20.0,17.0
2020-05-23,26.0,23,28.0,23.0,26.0,19.0,26.0,35.0,25.0,23.0,22.0,37.0,26,24,23,34.0,19.0,21.0,19.0,31.0,21.0,,27.0,34.0,28.0,18.0,21.0,16.0,24.0,20.0,23.0,17.0,30.0,24,44.0,38.0,39,33.0,28.0,36.0,25,15.0,23.0,19.0,30,27.0,17.0,16.0,6.0,6.0,37.0,39.0,32.0,38.0,28.0,28.0,40,34,13.0,27.0,29.0,23.0,27,9.0,18.0,34.0,18.0,16.0
2020-05-24,25.0,21,27.0,26.0,24.0,28.0,24.0,28.0,23.0,20.0,22.0,33.0,23,20,21,33.0,19.0,23.0,20.0,24.0,19.0,26.0,20.0,23.0,21.0,22.0,15.0,16.0,25.0,22.0,17.0,15.0,20.0,18,46.0,39.0,36,36.0,32.0,37.0,25,20.0,20.0,21.0,20,19.0,13.0,13.0,15.0,5.0,37.0,46.0,35.0,37.0,32.0,29.0,29,36,10.0,20.0,31.0,16.0,28,11.0,20.0,15.0,9.0,17.0
2020-05-25,22.0,20,23.0,23.0,23.0,16.0,23.818181818181817,34.0,23.0,20.0,22.0,36.0,22,19,20,33.0,19.0,16.0,16.0,27.0,21.0,19.0,16.0,19.0,18.0,19.0,16.0,16.0,18.0,20.0,17.5,16.0,21.0,20,44.0,38.0,33,32.0,32.0,33.0,18,,15.0,16.0,18,17.0,9.0,16.0,12.0,8.0,37.0,45.0,27.0,37.0,35.0,27.0,28,32,7.0,21.0,28.0,14.0,19,8.0,18.0,13.0,8.0,15.0
2020-05-26,24.0,17,21.0,20.0,21.0,19.0,22.0,36.0,25.0,21.0,23.0,35.0,21,18,18,27.0,14.0,16.0,16.0,29.0,19.0,17.0,14.0,20.0,20.0,16.0,13.0,13.0,21.0,8.0,14.0,12.0,22.0,17,38.0,27.0,25,27.0,26.0,27.0,14,,14.0,21.0,20,18.0,12.0,23.0,16.0,4.0,32.0,38.0,22.0,32.0,35.0,22.0,20,31,7.0,22.0,17.0,15.0,9,9.0,16.0,18.0,6.0,11.0
2020-05-27,12.0,9,16.0,13.0,13.0,13.0,15.0,19.0,14.0,9.0,12.0,22.0,11,6,8,21.0,12.0,9.0,9.0,15.0,7.0,15.0,10.0,18.0,15.0,10.0,14.0,8.0,18.0,11.0,11.0,8.0,23.0,9,29.0,21.0,15,16.0,17.0,16.0,14,,12.0,18.0,17,14.0,10.0,23.0,15.0,4.0,27.0,30.0,13.0,22.0,28.0,14.0,15,21,7.0,20.0,12.0,16.0,10,9.0,8.0,19.0,8.0,5.0
2020-05-28,13.0,8,12.0,9.0,9.0,9.0,12.0,16.0,13.0,9.0,9.0,21.0,11,9,7,23.0,13.0,11.0,7.0,12.0,12.0,10.0,10.0,12.0,12.0,10.0,12.0,7.0,17.0,8.0,10.0,4.0,24.0,8,20.0,11.0,7,8.0,10.0,9.0,9,7.0,13.0,19.0,17,16.0,9.0,22.0,16.0,4.0,18.0,15.0,7.0,13.0,21.0,9.0,10,14,6.0,12.0,7.0,15.0,5,6.0,7.0,10.0,7.0,6.0
2020-05-29,12.0,13,16.0,15.0,16.0,13.0,15.0,23.0,16.0,10.0,14.0,26.0,17,13,11,28.0,16.0,13.0,7.0,15.0,10.0,13.0,8.0,19.0,12.0,10.0,10.0,7.0,21.0,7.0,8.0,5.0,14.0,7,15.0,10.0,7,8.0,5.0,6.666666666666667,9,9.0,13.0,21.0,14,13.0,8.0,15.0,16.0,4.0,14.0,17.0,5.0,11.0,8.0,11.0,8,9,7.0,7.0,6.0,12.0,9,6.0,7.0,6.0,8.0,7.0
2020-05-30,11.0,8,12.0,10.0,13.0,9.0,12.0,12.0,11.0,9.0,9.0,22.0,10,7,9,24.0,11.0,10.0,7.0,11.0,9.0,15.0,8.0,13.0,9.0,7.0,6.0,7.0,20.0,6.0,9.0,5.0,11.0,6,14.0,6.0,6,9.0,7.333333333333333,7.0,9,10.0,14.0,17.0,13,11.0,5.0,13.0,15.0,6.0,8.0,8.0,6.0,12.0,7.0,7.0,10,9,4.0,8.0,6.0,9.0,6,7.0,8.0,8.0,7.0,4.0
2020-05-31,12.0,11,11.0,9.0,10.0,9.0,11.0,19.0,15.0,9.0,9.0,11.363636363636363,12,9,7,23.0,12.0,10.0,6.0,15.0,15.0,8.0,10.0,12.0,12.0,6.0,11.0,6.0,18.0,4.0,9.0,6.0,17.0,7,15.0,9.0,8,12.0,10.333333333333334,11.0,11,6.0,14.0,20.0,17,12.0,7.0,44.0,14.0,5.0,7.0,7.0,7.0,9.0,6.0,8.0,12,9,5.0,9.0,10.0,13.0,10,7.0,5.0,6.0,11.0,5.0
2020-06-01,14.0,9,13.0,10.0,14.0,8.0,14.0,22.0,16.0,11.0,10.0,12.818181818181818,13,8,9,21.0,11.0,11.0,8.0,16.0,8.0,12.0,8.0,21.0,13.0,11.0,13.0,6.0,32.0,5.0,13.0,6.0,21.0,8,18.0,15.0,12,12.0,7.0,11.0,9,9.0,15.0,19.0,18,14.0,10.0,9.0,14.0,7.0,11.0,11.0,7.0,11.0,9.0,11.0,13,11,6.0,10.0,10.0,14.0,8,9.0,7.0,10.0,8.0,6.0
2020-06-02,11.0,6,11.0,9.0,10.0,8.0,12.0,21.0,12.0,8.0,8.0,19.0,11,6,7,20.0,11.0,11.0,8.0,18.0,11.0,9.0,11.0,14.0,12.0,10.0,15.0,9.0,35.0,7.0,12.0,6.0,12.0,9,18.0,13.0,11,14.0,9.0,11.0,11,9.0,14.0,16.0,16,14.0,8.0,10.0,15.0,7.0,12.0,11.0,7.0,13.0,8.0,11.0,9,11,7.0,8.0,7.0,13.0,9,10.0,6.0,9.0,4.0,6.0
2020-06-03,11.0,8,12.0,9.0,13.0,9.0,12.0,16.0,13.0,10.0,9.0,22.0,12,8,8,22.0,13.0,11.0,7.0,11.0,10.0,13.0,5.0,11.0,8.0,8.0,13.0,8.0,31.0,9.0,10.0,6.0,16.0,8,19.0,14.0,13,15.0,9.0,13.0,11,11.0,14.0,19.0,14,13.0,5.0,11.0,16.0,6.0,15.0,14.0,8.0,15.0,12.0,12.0,14,12,5.0,10.0,9.0,8.0,6,14.0,9.0,10.0,6.0,7.0
2020-06-04,11.0,9,16.0,12.0,14.0,12.0,15.0,18.0,15.0,9.0,12.0,21.0,13,9,8,21.0,13.0,10.0,12.0,17.0,8.0,15.0,7.0,13.0,9.0,8.0,11.0,5.0,20.0,5.0,8.0,4.0,13.0,8,19.0,11.0,10,12.0,8.0,11.0,12,,11.0,23.0,14,13.0,5.0,12.0,15.0,3.0,12.0,14.0,9.0,14.0,11.0,11.0,13,11,6.0,12.0,12.0,13.0,6,10.0,6.0,10.0,7.0,5.0
2020-06-05,11.0,7,15.0,10.0,12.0,12.0,14.0,24.0,13.0,8.0,12.0,21.0,10,6,5,18.0,11.0,11.0,9.0,14.0,9.0,16.0,7.0,12.0,9.0,8.0,7.0,6.0,6.0,4.0,11.0,4.0,12.0,8,16.0,9.0,10,13.0,9.0,12.0,14,,11.0,14.0,15,10.0,5.0,11.0,13.0,4.0,13.0,13.0,8.0,15.0,8.0,11.0,13,10,6.0,14.0,12.0,11.0,10,4.0,7.0,15.0,7.0,5.0
2020-06-06,7.0,5,14.0,9.0,11.0,7.0,12.0,17.0,11.0,5.0,8.0,21.0,9,5,5,18.0,11.0,7.0,9.0,18.0,18.0,12.0,8.0,9.0,9.0,8.0,7.0,6.0,5.0,4.0,8.0,5.0,13.0,8,16.0,9.0,9,13.0,10.0,11.0,11,15.0,12.0,13.0,13,9.0,5.0,16.0,15.0,7.0,16.0,15.0,6.0,13.0,11.0,12.0,12,12,6.0,12.0,9.0,9.0,6,6.0,5.0,11.0,5.0,4.0
2020-06-07,6.0,5,10.0,4.0,10.0,8.0,10.0,11.0,8.0,5.0,4.0,18.0,8,5,4,18.0,10.0,9.0,6.0,14.0,14.0,17.0,,14.0,10.0,7.0,9.0,7.0,5.0,7.0,7.0,4.0,13.0,8,12.0,7.0,5,10.0,6.0,6.0,10,12.0,11.0,18.0,12,10.0,6.0,11.0,16.0,10.0,9.0,12.0,3.0,10.0,9.0,8.0,7,8,4.0,8.0,7.0,9.0,8,8.0,4.0,7.0,6.0,6.0
2020-06-08,8.0,4,10.0,9.0,11.0,9.0,11.0,19.0,11.0,10.0,6.0,19.0,10,6,8,18.0,11.0,8.0,6.0,15.0,13.0,15.0,6.0,14.0,8.0,7.0,6.75,7.0,6.0,5.0,9.0,5.0,11.0,8,12.0,5.0,8,10.0,4.0,5.0,8,17.0,12.0,14.0,13,10.0,5.0,11.0,17.0,7.0,8.0,6.0,4.0,9.0,9.0,6.0,8,6,5.0,9.0,6.0,11.0,6,6.0,4.0,6.0,9.0,5.0
