Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,21T,24T,25T,26T,28T,29T,30T,31T,74T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,78T,57T,73T,58T,67T,75T,68T,69T,70T,71T,72T,76T,77T,79T,80T,81T
2019-01-01,23.666666666666668,15.0,20.0,22.0,23.666666666666668,23.0,23.66666666666667,25.0,22.0,28,27,31.0,28.0,21.5,15.0,19.0,24,23.0,23.0,21.0,21.0,18.0,12.0,14.0,15.0,29.0,15.0,14.0,15.0,16.0,15.0,19.0,16.0,15,26,27.0,16.0,13.0,7.0,17.0,20.0,19.0,,,24.0,,,19.0,27.0,27.0,10.0,11.0,14.0,15,6.0,26.0,19.0,17.0,12.0,11.0,28.0,18.0,23.0,14,
2019-01-02,25.666666666666668,21.0,26.0,21.0,25.666666666666668,23.0,25.66666666666667,25.0,25.0,30,30,30.0,34.0,27.5,22.0,26.0,28,23.0,23.0,26.0,26.0,19.0,14.0,15.0,20.0,32.0,20.5,20.0,20.5,21.0,20.5,21.0,17.0,19,21,17.0,15.0,14.0,7.0,15.0,24.0,18.0,,,27.0,,,19.0,28.0,28.0,10.0,11.0,10.0,11,6.0,27.0,20.0,14.0,14.0,15.0,25.0,20.0,35.0,21,
2019-01-03,28.666666666666668,24.0,26.0,25.0,28.666666666666668,24.0,28.66666666666667,29.0,28.0,34,33,35.0,35.0,30.75,26.0,29.0,33,32.0,32.0,37.0,37.0,22.0,21.0,24.0,19.0,36.0,25.0,25.0,25.0,25.0,25.0,27.0,27.0,25,21,16.0,15.0,12.0,7.0,15.0,35.0,24.0,,,24.0,,,10.0,15.0,15.0,13.0,14.0,6.0,11,8.0,30.0,13.0,13.0,13.0,17.0,39.0,23.0,39.0,16,
2019-01-04,32.8,27.0,32.0,29.0,32.800000000000004,28.0,32.0,33.0,31.0,37,39,40.0,39.0,34.5,30.0,30.0,39,33.0,33.0,36.0,48.0,27.0,24.0,34.0,21.0,53.0,29.5,28.0,29.5,31.0,29.5,29.0,26.0,25,20,16.0,16.0,13.0,9.0,14.0,34.0,16.0,,,30.0,,,9.0,10.0,10.0,14.0,11.0,4.0,14,8.0,30.0,18.0,15.0,19.0,15.0,34.0,24.0,45.0,10,
2019-01-05,40.1,33.0,37.0,36.0,40.1,35.0,39.0,43.0,34.0,46,51,47.0,48.0,41.75,38.0,38.0,43,45.0,45.0,45.0,63.0,35.0,37.0,41.0,31.0,55.0,41.5,41.0,41.5,42.0,41.5,37.0,36.0,34,22,16.0,17.0,15.0,10.0,17.0,49.0,7.0,,,38.0,,,15.0,14.0,14.0,15.0,12.0,4.0,17,8.0,28.0,21.0,16.0,26.0,21.0,29.0,27.0,48.0,13,
2019-01-06,68.8,62.0,61.0,60.0,68.8,63.0,68.0,76.0,51.0,81,75,91.0,86.0,67.5,63.0,62.0,59,75.0,75.0,64.0,80.0,63.0,47.0,47.0,36.0,66.0,46.5,51.0,46.5,42.0,46.5,53.0,37.0,42,21,18.0,17.0,24.0,13.0,22.0,47.0,11.0,,,35.0,,,12.0,13.0,13.0,11.0,11.0,7.0,15,8.0,28.0,27.0,16.0,34.0,15.0,29.0,44.0,52.0,8,
2019-01-07,66.5,65.0,60.0,61.0,66.5,56.0,68.0,69.0,58.0,74,71,83.0,80.0,70.5,60.0,68.0,74,68.0,68.0,65.0,76.0,57.0,48.0,62.0,45.0,67.0,42.0,44.0,42.0,40.0,42.0,57.0,50.0,58,27,22.0,26.0,19.0,16.0,22.0,39.0,7.0,,,36.0,,,16.0,17.0,17.0,5.0,17.0,9.0,15,11.0,29.0,22.0,23.0,39.0,16.0,31.0,49.0,59.0,9,
2019-01-08,27.0,19.0,27.0,28.0,27.0,23.0,23.0,38.0,27.0,23,28,34.0,32.0,22.75,18.0,13.0,28,22.0,22.0,30.0,12.0,50.0,53.0,66.0,45.0,35.0,27.0,25.0,27.0,29.0,27.0,28.0,28.0,26,23,17.0,22.0,16.0,15.0,24.0,53.0,13.0,,,34.0,,,17.0,17.0,17.0,7.0,12.0,5.0,17,9.0,24.0,26.0,18.0,48.0,21.0,31.0,34.0,52.0,10,
2019-01-09,28.875,22.0,26.0,27.0,28.875,24.0,30.0,28.875,28.875,26,33,43.0,33.0,22.75,20.0,14.0,24,32.0,32.0,35.0,15.0,26.0,27.0,96.0,32.0,28.0,,,,,,20.0,19.0,16,18,15.0,14.0,13.0,15.0,17.0,35.0,10.0,,,38.0,,,18.0,18.0,18.0,8.0,8.0,9.0,14,7.0,20.0,16.0,15.0,43.0,19.0,24.0,24.0,39.0,10,
2019-01-10,43.8,37.0,40.0,39.0,43.800000000000004,35.0,45.0,56.0,47.0,44,46,49.0,46.0,37.75,32.0,31.0,42,44.0,44.0,52.0,36.0,45.0,44.0,78.0,53.0,50.0,28.5,28.0,28.5,29.0,28.5,36.0,30.0,32,21,20.0,28.0,23.0,24.0,31.0,41.0,12.0,,,40.0,,,16.0,19.0,19.0,18.0,16.0,7.0,21,16.0,24.0,25.0,19.0,45.0,19.0,29.0,47.0,58.0,9,
2019-01-11,75.4,62.0,69.0,64.0,75.39999999999999,59.0,87.0,81.0,83.0,81,81,87.0,76.0,60.0,54.0,48.0,62,74.0,74.0,78.0,63.0,57.0,72.0,82.0,56.0,66.0,49.5,55.0,49.5,44.0,49.5,47.0,42.0,40,23,19.0,35.0,31.0,32.0,41.0,57.0,13.0,,,45.0,,,15.0,17.0,17.0,18.0,18.0,8.0,29,20.0,30.0,33.0,28.0,57.0,23.0,35.0,47.0,71.0,11,
2019-01-12,59.9,52.0,52.0,52.0,59.9,53.0,60.0,72.0,62.0,63,65,68.0,70.0,56.75,51.0,50.0,56,64.0,64.0,73.0,61.0,65.0,70.0,77.0,58.0,75.0,46.0,49.0,46.0,43.0,46.0,47.0,41.0,39,24,20.0,39.0,37.0,32.0,40.0,50.0,14.0,,,37.0,,,12.0,18.0,18.0,18.0,13.0,6.0,27,20.0,34.0,35.0,27.0,58.0,27.0,41.0,50.0,70.0,8,
2019-01-13,67.7,63.0,60.0,62.0,67.7,55.0,65.0,88.0,70.0,74,66,74.0,87.0,66.25,62.0,61.0,55,68.0,68.0,71.0,85.0,63.0,,56.0,51.0,76.0,48.333333333333336,52.0,42.0,51.0,48.333333333333336,63.0,49.0,45,25,23.0,30.0,23.0,23.0,32.0,47.0,9.0,,,38.0,,,12.0,15.0,15.0,21.0,12.0,6.0,28,19.0,34.0,32.0,22.0,57.0,26.0,42.0,51.0,60.0,7,
2019-01-14,66.8,58.0,56.0,59.0,66.8,57.0,71.0,86.0,64.0,73,65,79.0,81.0,63.75,58.0,54.0,62,68.0,68.0,86.0,81.0,55.0,,68.0,51.0,65.0,54.333333333333336,60.0,53.0,50.0,54.333333333333336,57.0,55.0,58,24,19.0,28.0,23.0,20.0,29.0,46.0,17.0,,,,,,18.0,20.0,20.0,20.0,14.0,6.0,24,17.0,39.0,30.0,22.0,64.0,27.0,43.0,46.0,53.0,11,
2019-01-15,54.6,48.0,47.0,53.0,54.6,46.0,60.0,68.0,48.0,50,58,68.0,60.0,47.0,45.0,34.0,49,55.0,55.0,58.0,34.0,58.0,58.0,73.0,73.0,61.0,38.0,44.0,29.0,41.0,38.0,39.0,41.0,43,26,21.0,30.0,27.0,23.0,36.0,46.0,22.0,,,,,,19.0,22.0,22.0,27.0,18.0,6.0,24,16.0,31.0,30.0,25.0,74.0,27.0,40.0,44.0,65.0,16,
2019-01-16,43.8,38.0,40.0,39.0,43.800000000000004,38.0,48.0,54.0,39.0,44,48,50.0,52.0,43.75,41.0,39.0,43,54.0,54.0,54.0,54.0,48.0,59.0,54.0,54.0,60.0,43.333333333333336,50.0,39.0,41.0,43.333333333333336,31.0,39.0,40,20,13.0,43.0,30.0,32.0,42.0,44.0,,,,29.0,,,18.0,23.0,23.0,21.0,17.0,7.0,20,14.0,27.0,35.0,29.0,53.0,20.0,44.0,40.0,53.0,14,
2019-01-17,47.5,45.0,45.0,42.0,47.5,38.0,51.0,53.0,51.0,49,49,52.0,58.0,48.5,47.0,44.0,45,44.0,44.0,56.0,77.0,,44.0,52.0,52.0,59.0,47.333333333333336,53.0,48.0,41.0,47.333333333333336,47.0,48.0,50,25,22.0,32.0,22.0,19.0,28.0,44.0,18.0,,,23.0,,,14.0,17.0,17.0,19.0,16.0,7.0,17,12.0,34.0,33.0,25.0,33.0,18.0,41.0,34.0,58.0,8,
2019-01-18,33.8,26.0,31.0,32.0,33.800000000000004,32.0,35.0,35.0,38.0,34,35,40.0,38.0,31.25,27.0,27.0,33,34.0,34.0,46.0,60.0,36.0,22.0,35.0,35.0,59.0,29.333333333333332,33.0,30.0,25.0,29.333333333333332,25.0,23.0,26,30,29.0,30.0,19.0,17.0,23.0,28.0,13.0,,,28.0,,,17.0,18.0,18.0,21.0,16.0,8.0,18,13.0,41.0,27.0,22.0,15.0,21.0,43.0,23.0,41.0,10,
2019-01-19,49.5,39.0,46.0,45.0,49.5,44.0,52.0,51.0,57.0,53,53,55.0,56.0,48.25,46.0,42.0,49,49.0,49.0,48.0,69.0,40.0,34.0,46.0,46.0,67.0,38.0,38.0,36.0,40.0,38.0,39.5,36.0,43,36,31.0,32.0,33.0,27.0,36.0,41.0,13.0,,,34.0,,,15.0,18.0,18.0,27.0,24.0,8.0,18,14.0,39.0,32.0,28.0,37.0,19.0,42.0,40.0,47.0,9,
2019-01-20,58.0,50.0,49.0,52.0,58.0,44.0,60.0,80.0,62.0,64,62,57.0,67.0,61.0,57.0,54.0,66,62.0,62.0,68.0,89.0,51.0,52.0,68.0,68.0,72.0,53.0,59.0,46.0,54.0,53.0,44.0,52.0,49,31,25.0,36.0,36.0,26.0,37.0,51.0,21.0,,,45.0,,,19.0,19.0,19.0,29.0,25.0,6.0,24,16.0,39.0,37.0,32.0,61.0,21.0,41.0,48.0,56.0,10,
2019-01-21,69.9,57.0,66.0,60.0,69.89999999999999,55.0,71.0,86.0,72.0,83,74,75.0,82.0,66.0,65.0,56.0,61,73.0,73.0,78.0,86.0,61.0,61.0,62.0,62.0,75.0,64.66666666666667,72.0,55.0,67.0,64.66666666666667,61.0,58.0,59,26,21.0,28.0,34.0,20.0,37.0,51.0,20.0,,,29.0,,,21.0,22.0,22.0,24.0,26.0,7.0,25,18.0,39.0,43.0,24.0,44.0,23.0,45.0,45.0,68.0,12,
2019-01-22,47.7,40.0,40.0,43.0,47.7,39.0,52.0,59.0,52.0,50,50,52.0,57.0,47.75,46.0,42.0,46,47.0,47.0,73.0,67.0,53.0,52.0,,,65.0,50.333333333333336,54.0,46.0,51.0,50.333333333333336,60.0,48.0,51,30,26.0,35.0,37.0,28.0,43.0,46.0,25.0,,,27.0,,,23.0,24.0,24.0,29.0,28.0,7.0,21,18.0,44.0,41.0,25.0,28.0,18.0,44.0,33.0,70.0,15,
2019-01-23,45.5,41.0,41.0,39.0,45.5,36.0,50.0,60.0,47.0,45,49,47.0,58.0,49.5,45.0,45.0,50,43.0,43.0,55.0,76.0,48.0,,38.0,38.0,67.0,38.333333333333336,43.0,37.0,35.0,38.333333333333336,46.0,30.0,35,37,31.0,40.0,34.0,30.0,41.0,41.0,27.0,,,36.0,,,21.0,23.0,23.0,34.0,28.0,,24,16.0,48.0,38.0,32.0,30.0,23.0,47.0,39.0,52.0,15,
2019-01-24,45.4,48.0,45.0,39.0,45.4,36.0,51.0,55.0,46.0,43,45,46.0,56.0,49.5,45.0,48.0,49,38.0,38.0,56.0,76.0,51.0,,74.0,59.0,80.0,38.666666666666664,40.0,39.0,37.0,38.666666666666664,51.0,43.0,45,31,23.0,39.0,37.0,32.0,45.0,56.0,24.0,,,48.0,,,24.0,27.0,27.0,23.0,11.0,,28,20.0,43.0,47.0,29.0,42.0,36.0,46.0,51.0,73.0,20,
2019-01-25,66.9,60.0,63.0,59.0,66.89999999999999,50.0,74.0,86.0,74.0,71,66,66.0,81.0,76.25,70.0,65.0,89,56.0,56.0,87.0,106.0,57.0,,83.0,58.0,87.0,47.0,51.0,47.0,43.0,47.0,60.0,43.0,51,32,25.0,43.0,37.0,29.0,46.0,60.0,33.0,,,54.0,,,26.0,32.0,32.0,18.0,17.0,14.0,30,14.0,47.0,54.0,27.0,64.0,40.0,59.0,54.0,84.0,22,
2019-01-26,57.1,51.0,50.0,52.0,57.1,46.0,64.0,72.0,60.0,58,61,57.0,70.0,59.25,51.0,54.0,62,52.0,52.0,70.0,103.0,63.0,56.0,66.0,53.0,89.0,56.666666666666664,65.0,57.0,48.0,56.666666666666664,62.0,54.0,56,30,27.0,40.0,34.0,22.0,40.0,50.0,36.0,,,37.0,,,25.0,34.0,34.0,26.0,23.0,33.0,27,17.0,42.0,47.0,24.0,51.0,31.0,70.0,62.0,76.0,21,
2019-01-27,45.0,40.0,42.0,43.0,45.0,42.0,50.0,43.0,47.0,46,50,47.0,53.0,45.0,39.0,41.0,47,43.0,43.0,48.0,67.0,49.0,52.0,47.0,41.0,77.0,38.333333333333336,43.0,34.0,38.0,38.333333333333336,53.0,41.0,39,43,44.0,54.0,43.0,28.0,40.0,45.0,22.0,,,45.0,,,19.0,26.0,26.0,27.0,27.0,37.0,30,22.0,52.0,44.0,31.0,33.0,31.0,53.0,55.0,64.0,15,
2019-01-28,57.6,55.0,54.0,51.0,57.6,49.0,65.0,63.0,60.0,57,63,59.0,66.0,59.75,54.0,57.0,62,51.0,51.0,62.0,103.0,55.0,56.0,61.0,50.0,82.0,45.666666666666664,49.0,46.0,42.0,45.666666666666664,59.0,46.0,54,44,44.0,45.0,45.0,30.0,46.0,58.0,34.0,,,46.0,,,25.0,25.0,25.0,36.0,31.0,60.0,34,20.0,53.0,45.0,32.0,44.0,35.0,73.0,66.0,73.0,16,
2019-01-29,68.33333333333333,65.0,67.0,61.0,68.33333333333333,56.0,68.33333333333333,87.0,71.0,71,72,65.0,76.0,73.25,71.0,71.0,75,61.0,61.0,74.0,134.0,63.0,53.0,66.0,51.0,83.0,50.0,57.0,50.0,43.0,50.0,65.0,65.0,54,45,46.0,49.0,39.0,35.0,46.0,63.0,33.0,,,39.0,,,21.0,24.0,24.0,39.0,37.0,51.0,32,22.0,57.0,50.0,33.0,53.0,27.0,74.0,64.0,82.0,18,
2019-01-30,86.7,79.0,84.0,81.0,86.7,70.0,94.0,104.0,92.0,84,89,90.0,93.0,86.5,77.0,92.0,84,78.0,78.0,86.0,113.0,88.0,79.0,91.0,72.0,89.0,50.0,56.0,44.0,50.0,50.0,74.0,62.0,74,47,47.0,49.0,51.0,47.0,53.0,68.0,24.0,,,46.0,,,17.0,20.0,20.0,40.0,39.0,30.0,30,23.0,62.0,55.0,39.0,70.0,30.0,75.0,65.0,100.0,12,
2019-01-31,65.7,58.0,59.0,52.0,65.7,56.0,69.0,87.0,66.0,71,70,69.0,71.0,64.0,56.0,64.0,65,65.0,65.0,84.0,97.0,81.0,83.0,103.0,79.0,102.0,41.0,46.0,30.0,47.0,41.0,62.0,45.0,55,39,38.0,52.0,60.0,47.0,59.0,70.0,19.0,,,49.0,,,16.0,20.0,20.0,39.0,25.0,22.0,33,23.0,55.0,65.0,42.0,69.0,31.0,68.0,68.0,98.0,11,
2019-02-01,41.3,32.0,34.0,39.0,41.300000000000004,33.0,43.0,52.0,44.0,41,45,50.0,47.0,39.25,33.0,34.0,43,38.0,38.0,43.0,35.0,45.0,51.0,76.0,50.0,53.0,25.0,30.0,21.0,24.0,25.0,42.0,32.0,33,38,42.0,51.0,45.0,36.0,45.0,56.0,22.0,,,31.0,,,18.0,21.0,21.0,31.0,27.0,32.0,33,25.0,47.0,50.0,34.0,51.0,31.0,72.0,48.0,78.0,12,
2019-02-02,36.9,29.0,32.0,32.0,36.9,29.0,37.0,48.0,40.0,37,39,46.0,40.0,32.0,25.0,30.0,33,34.0,34.0,45.0,32.0,44.0,59.0,68.0,56.0,56.0,27.0,29.0,22.0,30.0,27.0,42.0,32.0,32,45,47.0,57.0,56.0,46.0,58.0,48.0,15.0,,,42.0,,,13.0,16.0,16.0,35.0,31.0,51.0,33,26.0,51.0,58.0,39.0,48.0,34.0,73.0,,64.0,9,
2019-02-03,27.2,21.0,26.0,25.0,27.2,21.0,28.0,31.0,29.0,26,29,36.0,31.0,25.75,20.0,25.0,27,24.0,24.0,29.0,27.0,29.0,25.0,60.0,42.0,30.0,23.5,23.5,22.0,25.0,23.5,30.0,29.0,36,30,29.0,53.0,55.0,43.0,56.0,54.0,12.0,,,66.0,,,12.0,13.0,13.0,29.0,20.0,34.0,40,32.0,40.0,61.0,39.0,46.0,49.0,60.0,,48.0,8,
2019-02-04,28.7,20.0,27.0,28.0,28.7,21.0,30.0,38.0,31.0,27,30,35.0,31.0,24.25,21.0,21.0,24,27.0,27.0,29.0,23.0,32.0,39.0,65.0,42.0,33.0,19.0,22.0,15.0,20.0,19.0,23.0,23.0,21,23,22.0,33.0,38.0,31.0,47.0,61.0,16.0,,,76.0,,,17.0,18.0,18.0,21.0,17.0,40.0,29,20.0,31.0,65.0,30.0,35.0,50.0,48.0,41.0,45.0,12,
2019-02-05,28.0,20.0,24.0,28.0,28.0,21.0,29.0,35.0,30.0,24,31,38.0,34.0,26.0,20.0,22.0,28,26.0,26.0,24.0,23.0,31.0,34.0,64.0,41.0,32.0,18.666666666666668,21.0,13.0,22.0,18.666666666666668,24.0,24.0,22,20,18.0,29.0,41.0,25.0,44.0,70.0,,,,74.0,,,17.0,18.0,18.0,24.0,18.0,38.0,19,15.0,29.0,64.0,26.0,35.0,51.0,39.0,42.0,46.0,15,
2019-02-06,21.6,12.0,17.0,21.0,21.599999999999998,17.0,22.0,33.0,24.0,18,23,29.0,28.0,19.75,15.0,17.0,19,18.0,18.0,21.0,18.0,26.0,29.0,39.0,30.0,24.0,17.5,19.0,17.5,16.0,17.5,19.0,18.0,15,26,24.0,47.0,56.0,35.0,67.0,47.0,22.0,,,99.0,,,17.0,24.0,24.0,27.0,24.0,42.0,30,15.0,35.0,84.0,32.0,22.0,49.0,36.0,27.0,38.0,15,
2019-02-07,24.4,16.0,19.0,23.0,24.4,21.0,25.0,37.0,27.0,22,24,30.0,32.0,22.5,19.0,19.0,20,21.0,21.0,26.0,22.0,28.0,31.0,43.0,32.0,28.0,20.5,22.0,20.5,19.0,20.5,23.0,21.0,16,26,24.0,76.0,64.0,68.0,85.0,28.0,20.0,,,94.0,,,16.0,20.0,20.0,35.0,27.0,42.0,47,25.0,40.0,58.0,40.0,25.0,57.0,52.0,34.0,38.0,11,
2019-02-08,25.3,14.0,22.0,24.0,25.3,21.0,26.0,41.0,25.0,21,25,34.0,32.0,22.75,19.0,18.0,22,20.0,20.0,26.0,14.0,28.0,32.0,50.0,37.0,32.0,17.5,20.0,17.5,15.0,17.5,21.0,21.0,19,25,21.0,49.0,65.0,45.0,46.0,43.0,13.0,,,97.0,,,16.0,17.0,17.0,34.0,25.0,41.0,39,19.0,36.0,76.0,35.0,26.0,62.0,59.0,37.0,42.0,11,
2019-02-09,19.6,9.0,15.0,20.0,19.599999999999998,15.0,19.0,34.0,20.0,16,20,28.0,25.0,17.0,13.0,14.0,16,17.0,17.0,20.0,7.0,26.0,26.0,54.0,30.0,28.0,15.666666666666666,19.0,11.0,17.0,15.666666666666666,17.0,19.0,15,25,24.0,49.0,96.0,44.0,82.0,53.0,20.0,,,100.0,,,14.0,18.0,18.0,39.0,26.0,38.0,33,22.0,36.0,65.0,33.0,26.0,75.0,48.0,31.0,40.0,11,
2019-02-10,21.8,13.0,18.0,22.0,21.8,18.0,22.0,27.0,25.0,20,23,30.0,28.0,22.0,18.0,19.0,23,20.0,20.0,20.0,12.0,29.0,25.0,44.0,30.0,32.0,18.0,22.0,16.0,16.0,18.0,24.0,24.0,21,29,26.0,66.0,115.0,52.0,90.0,51.0,22.0,,,99.0,,,17.0,20.0,20.0,41.0,29.0,43.0,45,30.0,49.0,90.0,34.0,27.0,78.0,44.0,33.0,42.0,13,
2019-02-11,25.2,16.0,22.0,24.0,25.2,22.0,26.0,38.0,27.0,23,26,28.0,33.0,23.5,18.0,20.0,23,23.0,23.0,26.0,15.0,34.0,29.0,50.0,36.0,29.0,16.0,20.0,15.0,13.0,16.0,22.0,22.0,22,39,38.0,86.0,106.0,111.0,102.0,35.0,15.0,,,68.0,,,17.0,20.0,20.0,35.0,33.0,52.0,59,49.0,60.0,129.0,40.0,34.0,64.0,51.0,34.0,35.0,9,
2019-02-12,31.8,24.0,25.0,33.0,31.8,25.0,34.0,42.0,36.0,27,36,36.0,39.0,28.75,25.0,23.0,28,31.0,31.0,37.0,17.0,32.0,40.0,63.0,42.0,38.0,16.666666666666668,18.0,17.0,15.0,16.666666666666668,24.0,29.0,21,82,74.0,88.0,71.0,95.0,71.0,30.0,18.0,,,45.0,,,17.0,13.0,13.0,59.0,60.0,45.0,58,46.0,90.0,101.0,67.0,36.0,23.0,58.0,52.0,41.0,10,
2019-02-13,56.2,45.0,44.0,52.0,56.2,50.0,59.0,64.0,62.0,58,61,67.0,66.0,54.25,47.0,52.0,52,55.0,55.0,58.0,64.0,60.0,57.0,75.0,60.0,78.0,31.0,32.0,30.0,31.0,31.0,34.0,40.0,35,74,72.0,54.0,37.0,41.0,55.0,42.0,15.0,,,65.0,,,19.0,18.0,18.0,57.0,62.0,41.0,45,40.0,74.0,60.0,59.0,52.0,36.0,54.0,66.0,70.0,10,
2019-02-14,29.5,19.0,28.0,28.0,29.5,24.0,29.0,42.0,31.0,27,28,39.0,34.0,25.25,22.0,21.0,24,25.0,25.0,29.0,19.0,37.0,39.0,71.0,40.0,41.0,19.333333333333332,20.0,17.0,21.0,19.333333333333332,24.0,22.0,20,42,42.0,56.0,40.0,49.0,62.0,53.0,17.0,,,61.0,,,14.0,20.0,20.0,36.0,36.0,35.0,55,41.0,60.0,61.0,40.0,43.0,43.0,51.0,43.0,65.0,11,
2019-02-15,26.3,18.0,24.0,26.0,26.3,22.0,27.0,36.0,29.0,24,26,31.0,32.0,24.0,21.0,20.0,23,23.0,23.0,26.0,16.0,27.0,31.0,48.0,33.0,29.0,18.0,19.0,15.0,20.0,18.0,23.0,23.0,18,46,38.0,65.0,49.0,55.0,68.0,38.0,16.0,,,74.0,,,17.0,22.0,22.0,42.0,40.0,34.0,59,47.0,72.0,55.0,52.0,34.0,60.0,54.0,32.0,43.0,9,
2019-02-16,22.7,14.0,19.0,22.0,22.7,21.0,21.0,32.0,25.0,21,22,30.0,28.0,19.75,17.0,17.0,17,20.0,20.0,28.0,15.0,25.0,27.0,46.0,30.0,30.0,15.666666666666666,18.0,12.0,17.0,15.666666666666666,20.0,20.0,15,56,46.0,54.0,43.0,52.0,62.0,36.0,20.0,,,79.0,,,17.0,20.0,20.0,47.0,47.0,37.0,46,44.0,75.0,48.0,52.0,28.0,69.0,49.0,28.0,46.0,10,
2019-02-17,17.6,10.0,14.0,17.0,17.599999999999998,15.0,18.0,27.0,20.0,17,16,22.0,25.0,17.0,13.0,15.0,15,17.0,17.0,22.0,13.0,19.0,23.0,34.0,23.0,27.0,12.0,13.0,9.0,14.0,12.0,18.0,16.0,14,40,41.0,28.0,20.0,31.0,32.0,39.0,20.0,,,52.0,,,21.0,19.0,19.0,32.0,39.0,34.0,30,21.0,51.0,27.0,29.0,21.0,27.0,40.0,28.0,39.0,12,
2019-02-18,16.3,8.0,12.0,15.0,16.3,13.0,16.0,30.0,20.0,14,16,19.0,25.0,15.5,11.0,12.0,14,14.0,14.0,23.0,12.0,19.0,23.0,36.0,22.0,25.0,12.666666666666666,15.0,9.0,14.0,12.666666666666666,16.0,14.0,14,47,45.0,43.0,27.0,39.0,41.0,27.0,15.0,,,42.0,,,19.0,19.0,19.0,29.0,34.0,43.0,39,29.0,56.0,33.0,46.0,21.0,22.0,40.0,26.0,27.0,13,
2019-02-19,13.11111111111111,5.0,13.11111111111111,13.0,13.111111111111112,7.0,13.0,23.0,16.0,13,13,15.0,21.0,13.0,8.0,10.0,13,11.0,11.0,14.0,9.0,17.0,19.0,29.0,16.0,12.0,10.333333333333334,12.0,8.0,11.0,10.333333333333334,14.0,18.0,12,60,52.0,47.0,27.0,41.0,44.0,27.0,17.0,,,51.0,,,19.0,19.0,19.0,32.0,40.0,49.0,42,34.0,63.0,36.0,59.0,20.0,25.0,55.0,22.0,28.0,12,
2019-02-20,16.22222222222222,7.0,16.22222222222222,15.0,16.222222222222225,8.0,16.0,34.0,19.0,14,14,19.0,22.0,14.0,10.0,11.0,13,14.0,14.0,19.0,11.0,15.0,23.0,34.0,22.0,23.0,13.0,12.0,11.0,16.0,13.0,13.0,20.0,10,57,51.0,59.0,37.0,51.0,54.0,34.0,16.0,,,60.0,,,19.0,16.0,16.0,34.0,42.0,43.0,49,36.0,66.0,41.0,60.0,21.0,30.0,52.0,27.0,31.0,13,
2019-02-21,20.4,13.0,16.0,20.0,20.400000000000002,13.0,21.0,33.0,24.0,18,20,26.0,26.0,17.5,14.0,14.0,16,17.0,17.0,21.0,14.0,22.0,26.0,41.0,26.0,26.0,17.333333333333332,19.0,14.0,19.0,17.333333333333332,11.0,25.0,15,63,56.0,93.0,42.0,68.0,62.0,41.0,14.0,,,70.0,,,18.0,16.0,16.0,32.0,42.0,49.0,60,43.0,83.0,59.0,46.0,25.0,32.0,58.0,29.0,42.0,9,
2019-02-22,16.8,9.0,13.0,16.0,16.8,10.0,18.0,31.0,18.0,15,16,22.0,24.0,15.75,13.0,12.0,14,14.0,14.0,23.0,15.0,23.0,28.0,42.0,22.0,28.0,14.0,17.0,12.0,13.0,14.0,10.0,18.0,11,59,63.0,87.0,41.0,82.0,68.0,45.0,18.0,,,69.0,,,17.0,17.0,17.0,42.0,49.0,59.0,58,42.0,91.0,65.0,48.0,24.0,39.0,56.0,27.0,41.0,9,
2019-02-23,20.8,13.0,17.0,19.0,20.8,16.0,21.0,34.0,23.0,18,20,27.0,27.0,18.75,16.0,15.0,17,18.0,18.0,24.0,18.0,19.0,22.0,41.0,26.0,26.0,13.0,15.0,12.0,12.0,13.0,14.0,19.0,14,71,64.0,90.0,57.0,89.0,77.0,36.0,21.0,,,67.0,,,15.0,17.0,17.0,46.0,46.0,67.0,64,51.0,73.0,67.0,74.0,19.0,49.0,48.0,30.0,42.0,13,
2019-02-24,20.5,13.0,17.0,21.0,20.5,15.0,21.0,26.0,22.0,18,21,31.0,29.0,19.25,15.0,14.0,19,18.0,18.0,21.0,18.0,22.0,27.0,39.0,28.0,25.0,15.333333333333334,21.0,13.0,12.0,15.333333333333334,14.0,14.0,14,56,48.0,67.0,47.0,63.0,55.0,44.0,21.0,,,70.0,,,18.0,19.0,19.0,51.0,51.0,61.0,66,52.0,51.0,57.0,67.0,20.0,58.0,37.0,27.0,43.0,12,
2019-02-25,21.7,14.0,18.0,23.0,21.7,16.0,21.0,33.0,24.0,20,22,26.0,30.0,20.25,15.0,15.0,21,19.0,19.0,20.0,19.0,22.0,28.0,31.0,26.0,28.0,18.666666666666668,21.0,16.0,19.0,18.666666666666668,15.0,26.0,19,55,46.0,85.0,55.0,72.0,68.0,36.0,22.0,,,61.0,,,17.0,20.0,20.0,53.0,63.0,67.0,70,61.0,58.0,73.0,66.0,32.0,64.0,39.0,24.0,39.0,9,
