Date,05T,59T,61T,50T,52T,53T,54T,08T,19T,24T,26T,27T,30T,32T,35T,36T,40T,44T,46T,62T,63T,75T,76T,77T,79T,80T
2017-05-20,20.0,35.0,29.0,29.25,33.0,29.25,29.25,30.0,30.0,40.0,16.0,,17.0,,22.0,24.0,15.0,18.0,19.0,,,,18.0,20.0,,
2017-05-21,17.0,21.0,22.0,20.75,23.0,20.75,20.75,23.0,23.0,38.0,20.0,,19.0,,26.0,30.0,19.0,15.0,28.0,,,13.0,23.0,21.0,,
2017-05-22,19.0,27.0,25.0,24.0,25.0,24.0,24.0,22.0,22.0,38.0,16.0,,19.0,,30.0,38.0,25.0,14.0,23.0,,,20.0,21.0,22.0,,
2017-05-23,25.0,27.0,24.0,25.0,24.0,25.0,25.0,26.0,26.0,30.0,15.0,,23.0,,26.0,27.0,23.0,9.0,25.0,,,19.0,18.0,22.0,,
2017-05-24,22.0,24.0,20.0,22.0,22.0,22.0,22.0,21.0,21.0,47.0,9.0,17.0,12.0,,21.0,22.0,21.0,13.0,18.0,,,13.0,18.0,14.0,,
2017-05-25,14.0,26.0,16.0,18.25,17.0,18.25,18.25,,,40.0,5.0,19.0,14.0,9.0,26.0,28.0,17.0,12.0,18.0,,,11.0,13.0,15.0,,
2017-05-26,13.0,20.0,15.0,18.0,24.0,18.0,18.0,19.0,19.0,43.0,9.0,27.0,22.0,9.0,13.0,15.0,7.0,20.0,18.0,,,6.0,5.0,,,
2017-05-27,19.0,25.0,19.0,22.25,26.0,22.25,22.25,25.0,25.0,41.0,9.0,,14.0,7.0,14.0,15.0,9.0,18.0,30.0,,,8.0,3.0,,,
2017-05-28,9.0,26.0,13.0,17.25,21.0,17.25,17.25,15.0,15.0,33.0,7.0,,10.0,6.0,18.0,17.0,13.0,18.0,31.0,,,15.0,3.0,10.0,,
2017-05-29,8.0,20.0,13.0,15.0,19.0,15.0,15.0,16.0,16.0,38.0,9.0,15.0,14.0,8.0,20.0,18.0,14.0,19.0,31.0,,,18.0,4.0,11.0,,
2017-05-30,12.0,24.0,14.0,18.0,22.0,18.0,18.0,21.0,21.0,33.0,11.0,16.0,16.0,13.0,16.0,21.0,9.0,21.0,20.0,,,18.0,8.0,15.0,,
2017-05-31,13.0,26.0,18.0,20.25,24.0,20.25,20.25,22.0,22.0,33.0,11.0,25.0,14.0,15.0,17.0,16.0,7.0,16.0,17.0,,,6.0,10.0,18.0,,
2017-06-01,9.0,23.0,18.0,16.25,15.0,16.25,16.25,18.0,18.0,25.0,10.0,16.0,14.0,,20.0,21.0,9.0,22.0,19.0,,,9.0,9.0,19.0,,
2017-06-02,11.0,28.0,13.0,18.25,21.0,18.25,18.25,15.0,15.0,23.0,7.0,16.0,11.0,,20.0,18.0,8.0,18.0,19.0,,,11.0,6.0,14.0,,
2017-06-03,10.666666666666666,14.0,7.0,10.666666666666666,11.0,10.666666666666666,10.666666666666666,11.0,11.0,17.0,7.0,10.0,10.0,,16.0,16.0,6.0,21.0,11.0,,,8.0,5.0,12.0,,
2017-06-04,12.0,14.0,8.0,12.0,14.0,12.0,12.0,11.0,11.0,6.0,5.0,10.0,12.0,,11.0,11.0,4.0,18.0,,,,5.0,2.0,10.0,,
2017-06-05,13.333333333333334,14.0,10.0,13.333333333333334,16.0,13.333333333333334,13.333333333333334,15.0,15.0,13.0,8.0,,7.0,,19.0,18.0,5.0,22.0,,,,7.0,,7.0,,
2017-06-06,5.0,14.0,10.0,10.75,14.0,10.75,10.75,15.0,15.0,,8.0,,9.0,,22.0,22.0,10.0,12.0,14.0,,,10.0,,12.0,8.0,
2017-06-07,6.0,18.0,11.0,14.0,15.0,11.0,12.5,17.0,4.0,20.0,7.0,11.0,7.0,6.0,18.0,18.0,6.0,13.0,,9.0,24.0,7.0,,10.0,6.0,12.0
2017-06-08,6.0,17.0,12.0,14.0,15.0,14.0,13.0,14.0,4.0,14.0,9.0,12.0,8.0,6.0,11.0,11.0,5.0,16.0,13.0,12.0,17.0,,3.0,9.0,7.0,13.0
2017-06-09,8.0,19.0,10.0,12.8,15.0,12.0,12.799999999999999,14.0,7.0,24.0,7.0,10.0,14.0,10.0,11.0,11.0,4.0,24.0,,16.0,20.0,,4.0,13.0,9.0,27.0
2017-06-10,13.0,17.0,14.0,15.6,18.0,16.0,15.6,17.0,13.0,24.0,11.0,,18.0,17.0,11.0,11.0,6.0,33.0,,14.0,32.0,,2.0,15.0,18.0,27.0
2017-06-11,17.0,17.0,23.0,20.8,27.0,20.0,20.8,21.0,17.0,26.0,14.0,,27.0,,14.0,14.0,4.0,26.0,,13.0,23.0,,6.0,21.0,16.0,20.0
2017-06-12,18.0,28.0,24.0,24.6,30.0,23.0,24.599999999999998,21.0,15.0,29.0,15.0,,27.0,,17.0,15.0,9.0,20.0,,8.0,18.0,,11.0,26.0,17.0,16.0
2017-06-13,17.0,21.0,19.0,21.0,27.0,20.0,20.833333333333332,22.0,18.0,28.0,,,17.0,,15.0,15.0,,18.0,,14.0,15.0,,6.0,,13.0,14.0
2017-06-14,12.0,12.0,16.0,17.0,14.4,15.0,14.4,15.0,14.0,26.0,,,13.0,19.0,13.0,10.0,,30.0,,10.0,15.0,,,9.0,13.0,14.0
2017-06-15,27.0,24.0,28.0,28.0,32.0,26.0,27.5,29.0,36.0,40.0,22.0,30.0,13.0,29.0,14.0,11.0,8.0,17.0,,9.0,14.0,,11.0,19.0,19.0,15.0
2017-06-16,27.0,24.0,25.0,25.0,28.0,25.0,25.666666666666668,26.0,24.0,46.0,19.0,28.0,18.0,30.0,23.0,21.0,13.0,17.0,,8.0,13.0,8.0,13.0,23.0,20.0,11.0
2017-06-17,20.8,19.0,21.0,22.0,23.0,19.0,20.8,23.0,23.0,43.0,11.0,23.0,20.0,29.0,14.0,18.0,8.0,20.0,,8.0,12.0,7.0,5.0,24.0,13.0,11.0
2017-06-18,16.0,18.0,15.0,16.0,18.0,13.0,16.0,14.0,14.0,21.0,10.0,18.0,13.0,20.0,9.0,9.0,4.0,13.0,,7.0,8.0,5.0,,17.0,10.0,7.0
2017-06-19,12.0,20.0,18.0,19.0,20.0,15.0,17.333333333333332,11.0,11.0,16.0,9.0,19.0,11.0,15.0,12.0,12.0,4.0,19.0,,6.0,13.0,5.0,,9.0,7.0,13.0
2017-06-20,14.0,20.0,20.0,23.0,23.0,19.0,19.833333333333332,19.0,15.0,21.0,15.0,,9.0,19.0,11.0,11.0,4.0,24.0,,8.0,16.0,5.0,2.0,13.0,10.0,12.0
2017-06-21,19.8,20.0,18.0,18.0,26.0,17.0,19.8,17.0,13.0,25.0,8.0,,7.0,8.0,14.0,14.0,4.0,20.0,,9.0,13.0,5.0,2.0,10.0,6.0,9.0
2017-06-22,18.6,21.0,18.0,18.0,20.0,16.0,18.599999999999998,16.0,13.0,17.0,9.0,17.0,6.0,,11.0,11.0,5.0,20.0,,4.0,10.0,5.0,4.0,6.0,7.0,7.0
2017-06-23,13.6,16.0,11.0,13.0,19.0,9.0,13.6,11.0,12.0,18.0,,19.0,7.0,8.0,11.0,15.0,6.0,15.0,7.0,3.0,7.0,8.0,2.0,,5.0,5.0
2017-06-24,14.0,13.0,13.0,14.0,19.0,11.0,14.0,14.0,10.0,17.0,5.0,17.0,7.0,7.0,13.0,13.0,5.0,10.0,9.0,4.0,7.0,6.0,2.0,,4.0,6.0
2017-06-25,14.5,14.5,11.0,15.0,20.0,12.0,14.5,11.0,5.0,15.0,,15.0,8.0,,8.0,8.0,4.0,15.0,8.0,2.0,8.0,5.0,4.0,12.0,7.0,6.0
2017-06-26,15.6,19.0,12.0,15.0,19.0,13.0,15.6,11.0,24.0,24.0,7.0,18.0,8.0,10.0,15.0,16.0,5.0,11.0,8.0,4.0,7.0,4.0,3.0,15.0,7.0,6.0
2017-06-27,15.8,14.0,14.0,16.0,21.0,14.0,15.799999999999999,12.0,16.0,24.0,,16.0,12.0,,14.0,13.0,7.0,13.0,9.0,4.0,9.0,3.0,3.0,16.0,9.0,8.0
2017-06-28,14.0,18.0,12.0,13.0,15.0,12.0,14.0,10.0,15.0,22.0,,14.0,9.0,,12.0,9.0,7.0,9.0,12.0,7.0,10.0,3.0,,15.0,6.0,7.0
2017-06-29,18.6,20.0,18.0,19.0,20.0,16.0,18.599999999999998,17.0,15.0,25.0,,18.0,7.0,11.0,12.0,9.0,4.0,16.0,11.0,6.0,9.0,4.0,5.0,13.0,10.0,8.0
2017-06-30,6.0,23.0,13.0,16.0,18.0,12.0,14.666666666666666,13.0,13.0,34.0,,15.0,14.0,13.0,15.0,13.0,,12.0,8.0,2.0,9.0,,5.0,18.0,11.0,7.0
2017-07-01,6.0,15.0,15.0,17.0,19.0,15.0,14.5,14.0,10.0,22.0,11.0,22.0,11.0,,14.0,13.0,5.0,14.0,7.0,5.0,10.0,,,17.0,10.0,9.0
2017-07-02,9.0,17.4,18.0,18.0,23.0,19.0,17.400000000000002,16.0,12.0,29.0,14.0,20.0,11.0,12.0,15.0,16.0,6.0,10.0,6.0,5.0,9.0,,4.0,17.0,8.0,8.0
2017-07-03,8.0,15.0,15.0,16.0,20.0,16.0,15.0,12.0,14.0,22.0,9.0,19.0,10.0,13.0,18.0,17.0,7.0,15.0,8.0,4.0,10.0,,5.0,13.0,9.0,9.0
2017-07-04,6.0,15.0,14.0,17.0,22.0,16.0,15.0,13.0,14.0,23.0,8.0,15.0,18.0,12.0,20.0,20.0,9.0,14.0,10.0,3.0,10.0,,4.0,14.0,8.0,11.0
2017-07-05,6.0,14.8,17.0,16.0,19.0,16.0,14.799999999999999,14.0,12.0,21.0,,14.0,13.0,15.0,19.0,17.0,6.0,23.0,11.0,4.0,16.0,5.0,3.0,13.0,9.0,16.0
2017-07-06,10.0,19.0,14.0,15.0,18.0,15.0,15.166666666666666,14.0,14.0,19.0,,,17.0,13.0,14.0,11.0,5.0,18.0,12.0,6.0,12.0,3.0,,13.0,6.0,9.0
2017-07-07,7.0,9.8,10.0,11.0,12.0,9.0,9.799999999999999,10.0,13.0,14.0,6.0,,9.0,,12.0,14.0,7.0,17.0,11.0,,12.0,,4.0,10.0,6.0,8.0
2017-07-08,5.0,18.0,13.0,16.0,21.0,13.0,14.333333333333334,14.0,13.0,18.0,7.0,,10.0,11.0,10.0,15.0,6.0,21.0,9.0,5.0,12.0,,4.0,12.0,9.0,11.0
2017-07-09,7.0,16.0,12.0,13.0,17.0,13.0,13.0,11.0,8.0,23.0,8.0,,12.0,13.0,11.0,19.0,5.0,15.0,9.0,,15.0,,3.0,15.0,8.0,9.0
2017-07-10,16.8,15.0,15.0,18.0,20.0,16.0,16.8,15.0,12.0,24.0,10.0,,12.0,,13.0,12.0,4.0,12.0,12.0,7.0,11.0,,,15.0,9.0,10.0
2017-07-11,10.0,31.0,16.0,20.0,22.0,15.0,19.0,14.0,14.0,27.0,9.0,,15.0,13.0,12.0,15.0,4.0,16.0,13.0,6.0,11.0,,4.0,19.0,11.0,6.0
2017-07-12,8.0,16.0,14.0,20.0,21.0,14.0,15.5,14.0,12.0,21.0,6.0,,12.0,,11.0,11.0,3.0,21.0,9.0,5.0,11.0,,4.0,13.0,8.0,9.0
2017-07-13,5.0,14.0,11.0,17.0,21.0,12.0,13.333333333333334,11.0,12.0,28.0,6.0,,14.0,11.0,12.0,12.0,3.0,19.0,10.0,4.0,12.0,,3.0,13.0,7.0,12.0
2017-07-14,5.0,18.0,12.0,18.0,24.0,14.0,15.166666666666666,11.0,9.0,14.0,6.0,,11.0,10.0,16.0,16.0,3.0,15.0,12.0,8.0,9.0,,,11.0,6.0,10.0
2017-07-15,14.0,20.0,18.0,21.0,26.0,16.0,19.166666666666668,16.0,17.0,23.0,8.0,,11.0,11.0,12.0,12.0,4.0,13.0,12.0,12.0,17.0,,,16.0,10.0,10.0
2017-07-16,10.0,12.0,13.0,18.0,20.0,13.0,14.333333333333334,13.0,13.0,18.0,5.0,,13.0,11.0,12.0,12.0,6.0,21.0,10.0,21.0,23.0,,,,10.0,15.0
2017-07-17,9.0,14.0,14.0,17.0,20.0,11.0,14.166666666666666,9.0,12.0,21.0,9.0,,12.0,15.0,14.0,13.0,4.0,28.0,10.0,24.0,29.0,,2.0,,19.0,22.0
2017-07-18,9.0,20.0,18.0,17.0,20.0,14.0,16.333333333333332,13.0,12.0,24.0,9.0,,18.0,16.0,13.0,11.0,5.0,29.0,15.0,24.0,32.0,,4.0,,12.0,22.0
2017-07-19,9.0,17.0,16.0,17.0,19.0,14.0,15.333333333333334,14.0,20.0,18.0,8.0,,15.0,15.0,14.0,12.0,5.0,36.0,13.0,18.0,31.0,,3.0,,9.0,24.0
2017-07-20,13.0,15.0,14.0,19.0,25.0,13.0,16.5,16.0,28.0,11.0,4.0,,13.0,10.0,15.0,13.0,7.0,28.0,12.0,18.0,31.0,,,,6.0,19.0
2017-07-21,15.0,19.0,16.0,19.0,24.0,13.0,17.666666666666668,15.0,17.0,24.0,,16.0,13.0,14.0,15.0,12.0,4.0,19.0,12.0,24.0,29.0,,,,8.0,19.0
2017-07-22,10.0,15.0,12.0,14.0,20.0,10.0,13.5,10.0,14.0,22.0,,,11.0,12.0,14.0,12.0,3.0,29.0,15.0,26.0,39.0,,,13.0,6.0,26.0
2017-07-23,11.0,22.0,14.0,18.0,22.0,12.0,16.5,14.0,17.0,19.0,,9.0,14.0,10.0,12.0,12.0,,30.0,11.0,22.0,39.0,,3.0,14.0,8.0,28.0
2017-07-24,12.0,16.0,14.0,18.0,25.0,11.0,16.0,12.0,17.0,17.0,,12.0,16.0,,15.0,12.0,5.0,30.0,10.0,19.0,41.0,,4.0,5.0,6.0,25.0
2017-07-25,14.0,14.8,13.0,16.0,21.0,10.0,14.799999999999999,15.0,16.0,23.0,4.0,14.0,9.0,12.0,19.0,13.0,8.0,27.0,11.0,14.0,34.0,,6.0,7.0,7.0,22.0
2017-07-26,9.0,16.0,10.0,15.0,21.0,8.0,13.166666666666666,10.0,17.0,14.0,,13.0,13.0,,13.0,11.0,6.0,24.0,,20.0,35.0,,5.0,5.0,6.0,21.0
2017-07-27,13.0,16.0,16.0,18.0,23.0,12.0,16.333333333333332,12.0,13.0,20.0,8.0,16.0,10.0,12.0,12.0,12.0,6.0,32.0,,26.0,38.0,,4.0,5.0,9.0,25.0
2017-07-28,11.0,13.0,13.0,16.0,20.0,10.0,13.833333333333334,11.0,12.0,23.0,10.0,11.0,11.0,12.0,12.0,12.0,5.0,15.0,,24.0,24.0,,5.0,10.0,11.0,8.0
2017-07-29,12.0,19.0,17.0,19.0,26.0,16.0,18.166666666666668,15.0,15.0,25.0,12.0,15.0,17.0,15.0,12.0,12.0,7.0,11.0,,17.0,22.0,,3.0,8.0,11.0,10.0
2017-07-30,17.0,31.0,22.0,22.0,27.0,17.0,22.666666666666668,19.0,20.0,29.0,14.0,22.0,26.0,18.0,12.0,12.0,4.0,21.0,,11.0,20.0,,6.0,,13.0,8.0
2017-07-31,20.0,28.0,21.0,22.0,28.0,18.0,22.833333333333332,20.0,21.0,35.0,15.0,22.0,26.0,21.0,14.0,11.0,5.0,14.0,,7.0,20.0,,8.0,,18.0,8.0
2017-08-01,20.0,37.0,26.0,25.0,31.0,19.0,26.333333333333332,20.0,26.0,31.0,17.0,23.0,24.0,20.0,16.0,12.0,7.0,11.0,,9.0,19.0,,7.0,,21.0,6.0
2017-08-02,16.0,20.0,20.0,22.0,28.0,17.0,20.5,18.0,17.0,27.0,10.0,,22.0,19.0,15.0,12.0,7.0,12.0,,5.0,13.0,,,11.0,16.0,10.0
2017-08-03,16.0,24.0,21.0,24.0,30.0,20.0,22.5,15.0,14.0,19.0,,,26.0,20.0,16.0,13.0,8.0,18.0,,7.0,15.0,6.0,7.0,5.0,15.0,10.0
2017-08-04,12.0,24.0,19.0,20.0,22.0,16.0,18.833333333333332,16.0,14.0,29.0,,,23.0,18.0,16.0,12.0,7.0,13.0,,10.0,19.0,10.0,4.0,10.0,13.0,6.0
2017-08-05,11.0,16.0,17.0,18.0,20.0,14.0,16.0,12.0,13.0,26.0,,,20.0,16.0,17.0,13.0,5.0,11.0,,10.0,19.0,9.0,4.0,9.0,14.0,8.0
2017-08-06,13.0,16.0,17.0,19.0,22.0,16.0,17.166666666666668,10.0,14.0,30.0,10.0,,16.0,15.0,15.0,12.0,4.0,16.0,,7.0,19.0,,4.0,9.0,9.0,10.0
2017-08-07,17.8,19.0,16.0,18.0,22.0,14.0,17.8,13.0,15.0,23.0,8.0,15.0,12.0,13.0,15.0,12.0,3.0,,,10.0,23.0,,,8.0,9.0,10.0
2017-08-08,17.0,16.0,15.0,18.0,21.0,15.0,17.0,13.0,21.0,22.0,5.0,16.0,14.0,11.0,14.0,11.0,5.0,,,6.0,14.0,7.0,,9.0,8.0,8.0
2017-08-09,7.0,25.0,15.0,17.0,22.0,13.0,16.5,14.0,15.0,32.0,6.0,15.0,17.0,,12.0,12.0,3.0,12.0,,5.0,13.0,5.0,,11.0,8.0,6.0
2017-08-10,17.25,17.25,16.0,18.0,22.0,13.0,17.25,10.0,15.0,27.0,10.0,14.0,29.0,16.0,14.0,12.0,3.0,14.0,,4.0,11.0,6.0,5.0,9.0,8.0,7.0
2017-08-11,7.0,12.4,9.0,15.0,19.0,12.0,12.4,11.0,18.0,29.0,11.0,15.0,25.0,15.0,16.0,12.0,5.0,10.0,,3.0,9.0,6.0,4.0,12.0,14.0,5.0
2017-08-12,8.0,10.8,9.0,13.0,14.0,10.0,10.799999999999999,10.0,15.0,27.0,6.0,10.0,25.0,12.0,13.0,12.0,5.0,9.0,,,10.0,7.0,5.0,10.0,6.0,6.0
2017-08-13,8.0,11.6,11.0,14.0,15.0,10.0,11.6,10.0,14.0,31.0,5.0,9.0,19.0,15.0,14.0,11.0,5.0,9.0,,3.0,10.0,8.0,5.0,14.0,6.0,6.0
2017-08-14,11.0,14.8,13.0,18.0,19.0,13.0,14.799999999999999,15.0,14.0,39.0,,14.0,17.0,13.0,19.0,13.0,6.0,11.0,,5.0,10.0,7.0,6.0,14.0,8.0,5.0
2017-08-15,6.0,12.4,12.0,16.0,14.0,14.0,12.4,12.0,11.0,33.0,,11.0,14.0,13.0,16.0,12.0,3.0,8.0,,,11.0,7.0,6.0,11.0,8.0,3.0
2017-08-16,10.0,14.6,12.0,18.0,19.0,14.0,14.6,15.0,12.0,23.0,,15.0,8.0,11.0,15.0,12.0,4.0,11.0,,5.0,11.0,5.0,7.0,9.0,7.0,6.0
2017-08-17,7.0,10.0,10.0,16.0,16.0,12.0,11.833333333333334,15.0,11.0,28.0,,22.0,9.0,10.0,15.0,12.0,3.0,8.0,,9.0,13.0,5.0,6.0,6.0,6.0,7.0
2017-08-18,13.0,16.0,15.0,23.0,23.0,16.0,17.666666666666668,16.0,16.0,16.0,,21.0,14.0,14.0,13.0,11.0,4.0,15.0,,17.0,16.0,9.0,4.0,12.0,6.0,8.0
2017-08-19,14.0,22.0,13.0,18.0,16.6,16.0,16.599999999999998,15.0,20.0,35.0,,17.0,16.0,,14.0,12.0,5.0,17.0,,11.0,19.0,8.0,5.0,16.0,10.0,10.0
2017-08-20,8.0,12.0,8.0,13.0,10.2,10.0,10.200000000000001,8.0,11.0,20.0,,12.0,12.0,,12.0,10.0,2.0,16.0,,14.0,28.0,7.0,3.0,13.0,5.0,17.0
2017-08-21,9.0,13.0,10.0,15.0,11.6,11.0,11.6,11.0,12.0,23.0,,14.0,10.0,,12.0,12.0,3.0,28.0,,14.0,24.0,7.0,4.0,12.0,7.0,15.0
2017-08-22,14.0,14.0,15.0,18.0,20.0,14.0,15.833333333333334,15.0,13.0,22.0,,17.0,10.0,12.0,14.0,12.0,6.0,23.0,,11.0,24.0,,4.0,19.0,7.0,12.0
2017-08-23,11.0,15.0,10.0,16.0,18.0,11.0,13.5,12.0,14.0,23.0,,15.0,9.0,10.0,11.0,12.0,,20.0,,10.0,23.0,10.0,5.0,15.0,6.0,14.0
2017-08-24,14.0,15.0,14.0,19.0,21.0,14.0,16.166666666666668,12.0,9.0,22.0,6.0,19.0,11.0,12.0,15.0,15.0,,25.0,,6.0,23.0,,4.0,16.0,9.0,18.0
2017-08-25,10.0,11.0,13.0,17.0,20.0,13.0,14.0,10.0,8.0,17.0,8.0,10.0,10.0,11.0,20.0,20.0,3.0,26.0,,6.0,29.0,8.0,,14.0,7.0,21.0
2017-08-26,13.0,15.0,15.0,18.0,18.0,15.0,15.666666666666666,15.0,16.0,31.0,5.0,17.0,12.0,12.0,12.0,11.0,6.0,17.0,,8.0,21.0,8.0,5.0,13.0,6.0,8.0
2017-08-27,10.0,18.0,13.2,14.0,13.0,11.0,13.200000000000001,10.0,16.0,17.0,4.0,13.0,8.0,9.0,10.0,9.0,6.0,16.0,,7.0,19.0,10.0,5.0,12.0,6.0,8.0
2017-08-28,11.0,20.0,16.4,17.0,21.0,13.0,16.400000000000002,12.0,14.0,16.0,6.0,14.0,11.0,11.0,12.0,11.0,9.0,8.0,,7.0,14.0,9.0,7.0,12.0,6.0,5.0
2017-08-29,18.0,23.0,22.6,23.0,30.0,19.0,22.599999999999998,19.0,22.0,18.0,9.0,18.0,14.0,16.0,14.0,12.0,6.0,17.0,,5.0,16.0,7.0,6.0,14.0,12.0,7.0
2017-08-30,14.0,24.0,19.0,23.0,28.0,19.0,21.166666666666668,16.0,17.0,21.0,12.0,18.0,13.0,18.0,12.0,11.0,5.0,11.0,,9.0,15.0,7.0,6.0,20.0,13.0,9.0
2017-08-31,11.0,16.0,14.0,19.0,23.0,15.0,16.333333333333332,15.0,14.0,19.0,11.0,15.0,13.0,15.0,11.0,10.0,4.0,14.0,,6.0,16.0,7.0,6.0,19.0,10.0,15.0
2017-09-01,13.0,10.0,15.0,19.0,22.0,16.0,15.833333333333334,15.0,17.0,22.0,9.0,13.0,11.0,16.0,,,5.0,15.0,,5.0,12.0,7.0,5.0,21.0,8.0,11.0
2017-09-02,13.0,9.0,11.0,20.0,22.0,13.0,14.666666666666666,13.0,19.0,24.0,10.0,19.0,10.0,12.0,10.0,11.0,7.0,17.0,,8.0,18.0,7.0,4.0,27.0,7.0,8.0
2017-09-03,12.0,10.0,7.0,14.0,16.0,10.0,11.5,11.0,13.0,29.0,6.0,15.0,14.0,12.0,12.0,11.0,7.0,13.0,,11.0,13.0,10.0,5.0,16.0,6.0,5.0
2017-09-04,10.0,6.0,7.0,14.0,15.0,9.0,10.166666666666666,9.0,10.0,24.0,6.0,9.0,10.0,13.0,14.0,12.0,7.0,11.0,,4.0,11.0,11.0,8.0,17.0,5.0,7.0
2017-09-05,9.0,10.0,9.0,16.0,16.0,13.0,12.166666666666666,11.0,10.0,28.0,5.0,13.0,8.0,12.0,12.0,12.0,9.0,12.0,,4.0,14.0,10.0,11.0,13.0,6.0,8.0
2017-09-06,9.0,11.0,10.0,19.0,20.0,15.0,14.0,13.0,11.0,20.0,4.0,7.0,9.0,11.0,13.0,13.0,6.0,14.0,,5.0,14.0,9.0,11.0,16.0,6.0,12.0
2017-09-07,8.0,9.0,8.0,16.0,15.0,11.0,11.166666666666666,11.0,16.0,38.0,,9.0,8.0,15.0,11.0,4.0,6.0,19.0,,6.0,15.0,8.0,11.0,22.0,12.0,12.0
2017-09-08,11.0,11.0,15.0,17.0,16.0,18.0,14.666666666666666,11.0,12.0,56.0,,12.0,10.0,16.0,11.0,8.0,5.0,17.0,,10.0,20.0,8.0,10.0,26.0,15.0,9.0
2017-09-09,10.0,10.0,13.0,15.0,16.0,14.0,13.0,9.0,14.0,54.0,,17.0,13.0,17.0,14.0,8.0,9.0,26.0,,11.0,18.0,7.0,10.0,28.0,15.0,8.0
2017-09-10,14.0,23.0,19.0,22.0,24.0,20.0,20.333333333333332,13.0,22.0,33.0,,14.0,14.0,17.0,15.0,10.0,9.0,16.0,,,11.0,8.0,9.0,20.0,9.0,8.0
2017-09-11,20.0,32.0,25.0,29.0,33.0,28.0,27.833333333333332,23.0,24.0,44.0,,30.0,13.0,17.0,16.0,9.0,7.0,7.0,,,14.0,8.0,10.0,23.0,10.0,8.0
2017-09-12,21.0,24.0,28.0,29.0,30.0,26.0,26.333333333333332,19.0,22.0,36.0,,15.0,13.0,19.0,17.0,7.0,8.0,12.0,,5.0,18.0,10.0,11.0,15.0,12.0,11.0
2017-09-13,23.0,27.0,30.0,29.0,32.0,29.0,28.333333333333332,23.0,21.0,50.0,,22.0,20.0,21.0,15.0,10.0,9.0,12.0,,5.0,12.0,10.0,13.0,22.0,11.0,6.0
2017-09-14,18.0,19.0,21.0,23.0,26.0,23.0,21.666666666666668,17.0,28.0,49.0,,15.0,20.0,20.0,16.0,10.0,11.0,12.0,,4.0,10.0,9.0,11.0,26.0,8.0,5.0
2017-09-15,17.0,16.0,16.0,21.0,21.0,17.0,18.0,13.0,17.0,32.0,,18.0,12.0,13.0,16.0,10.0,12.0,10.0,,2.0,9.0,12.0,11.0,19.0,7.0,5.0
2017-09-16,9.0,13.0,10.0,15.0,18.0,10.0,12.5,13.0,14.0,28.0,,7.0,8.0,11.0,16.0,13.0,8.0,9.0,,5.0,14.0,9.0,10.0,10.0,6.0,5.0
2017-09-17,6.0,6.0,8.0,11.0,11.0,8.0,8.333333333333334,7.0,8.0,29.0,,8.0,14.0,9.0,13.0,5.0,5.0,12.0,,6.0,17.0,9.0,8.0,9.0,7.0,8.0
2017-09-18,11.0,9.0,11.0,18.0,18.0,12.0,13.166666666666666,10.0,18.0,25.0,,11.0,13.0,12.0,11.0,7.0,5.0,16.0,,5.0,16.0,8.0,7.0,16.0,5.0,12.0
2017-09-19,13.0,16.0,13.0,16.0,24.0,13.0,15.833333333333334,14.0,19.0,42.0,,12.0,12.0,14.0,13.0,8.0,6.0,10.0,,4.0,14.0,9.0,8.0,22.0,7.0,6.0
2017-09-20,17.0,15.0,15.0,25.0,31.0,18.0,20.166666666666668,25.0,25.0,64.0,,21.0,13.0,20.0,13.0,9.0,7.0,13.0,,3.0,11.0,10.0,10.0,15.0,10.0,7.0
2017-09-21,28.0,30.0,30.0,35.0,42.0,33.0,33.0,39.0,27.0,38.0,,26.0,12.0,32.0,16.0,10.0,6.0,8.0,,4.0,9.0,9.0,11.0,10.0,9.0,4.0
2017-09-22,20.0,15.0,21.0,25.0,30.0,20.0,21.833333333333332,26.0,25.0,,,21.0,17.0,21.0,15.0,9.0,7.0,12.0,,4.0,11.0,,12.0,11.0,7.0,5.0
2017-09-23,15.0,18.0,19.0,25.0,28.0,20.0,20.833333333333332,18.0,20.0,30.0,,22.0,11.0,17.0,19.0,14.0,12.0,13.0,,7.0,15.0,10.0,14.0,11.0,7.0,5.0
2017-09-24,16.0,18.0,19.0,22.0,28.0,19.0,20.333333333333332,18.0,21.0,25.0,,12.0,8.0,11.0,21.0,14.0,11.0,8.0,,8.0,16.0,9.0,11.0,15.0,6.0,5.0
2017-09-25,7.0,11.0,10.0,14.0,19.0,10.0,11.833333333333334,8.0,10.0,22.0,,9.0,9.0,12.0,20.0,16.0,9.0,12.0,,8.0,19.0,8.0,10.0,7.0,5.0,8.0
2017-09-26,4.0,5.0,12.0,13.0,15.0,10.0,9.833333333333334,9.0,10.0,23.0,7.0,5.0,9.0,12.0,17.0,8.0,10.0,11.0,,7.0,21.0,8.0,10.0,10.0,6.0,6.0
2017-09-27,11.0,6.0,17.0,24.0,23.0,14.0,15.833333333333334,15.0,18.0,22.0,8.0,14.0,11.0,14.0,15.0,10.0,9.0,9.0,,5.0,17.0,9.0,10.0,8.0,5.0,9.0
2017-09-28,8.0,9.0,9.0,16.0,19.0,11.0,12.0,12.0,18.0,37.0,8.0,10.0,15.0,14.0,19.0,11.0,12.0,12.0,,9.0,16.0,,12.0,11.0,7.0,8.0
